x_mm,y_mm,z_mm,local_ood_pct_vs_holdout_P1,local_ood_pct_vs_holdout_P2,local_ood_pct_vs_holdout_P3,local_ood_percentile_median_pair,local_ood_percentile_mean_pair,local_ood_percentile_max_pair,local_robust_OOD95,local_robust_OOD99
-18.69004076039246,167.35059783552842,-243.85233005733443,0.7450860700769136,0.9494117647058824,1.0,0.9494117647058824,0.8981659449275986,1.0,0,0
-17.339373405649606,168.9747443436689,-237.3597814821418,0.5265535343669882,0.4632352941176471,0.7477364970340306,0.5265535343669882,0.5791751085062219,0.7477364970340306,0,0
-17.767030982087512,168.77319841299115,-238.88140821061145,0.42754242461237946,0.46838235294117647,0.6472057446144239,0.46838235294117647,0.51437684072266,0.6472057446144239,0,0
-18.20436555474108,169.98093522208475,-237.81781205266225,0.4187522890977903,0.4958823529411765,0.5953793318763659,0.4958823529411765,0.5033379913051109,0.5953793318763659,0,0
-17.741965915840947,170.3268970473773,-235.9265137353331,0.5554877304358442,0.48970588235294116,0.758039338120512,0.5554877304358442,0.6010776503030991,0.758039338120512,0,0
-17.650059467027262,171.39694785691324,-233.8012135895216,0.7370284458552069,0.9494117647058824,0.9975023415547923,0.9494117647058824,0.8946475173719605,0.9975023415547923,0,0
-18.5220292210019,175.05801344980324,-232.17612697768087,0.7370284458552069,0.946764705882353,0.9962535123321886,0.946764705882353,0.8933488880232495,0.9962535123321886,0,0
-18.34068660118444,173.37013452322643,-233.31072569336328,0.7370284458552069,0.9494117647058824,0.9965657196378396,0.9494117647058824,0.8943353100663095,0.9965657196378396,0,0
-19.320668790046472,168.70176862864415,-242.4935098243915,0.7370284458552069,0.9494117647058824,1.0,0.9494117647058824,0.8954800701870297,1.0,0,0
-20.17058616860258,168.69200678367952,-244.3239179523904,0.7370284458552069,0.9494117647058824,0.999687792694349,0.9494117647058824,0.895376001085146,0.999687792694349,0,0
-18.49728522791793,168.77569938530067,-240.58190015505787,0.32926382615065314,0.48764705882352943,0.503278176709335,0.48764705882352943,0.44006302056117247,0.503278176709335,0,0
