x_mm,y_mm,z_mm,is_calibration_anchor,TAWSS_vector_Pa_pred,TAWSS_vector_Pa_lo90,TAWSS_vector_Pa_hi90,TAWSS_vector_Pa_interval_width,TAWSS_vector_Pa_width_over_trainIQR,OSI_pred,OSI_lo90,OSI_hi90,OSI_interval_width,OSI_width_over_trainIQR,RRT_1_per_Pa_pred,RRT_1_per_Pa_lo90,RRT_1_per_Pa_hi90,RRT_1_per_Pa_interval_width,RRT_1_per_Pa_width_over_trainIQR,peak_WSS_magnitude_Pa_pred,peak_WSS_magnitude_Pa_lo90,peak_WSS_magnitude_Pa_hi90,peak_WSS_magnitude_Pa_interval_width,peak_WSS_magnitude_Pa_width_over_trainIQR,VM_cycle_max_Pa_pred,VM_cycle_max_Pa_lo90,VM_cycle_max_Pa_hi90,VM_cycle_max_Pa_interval_width,VM_cycle_max_Pa_width_over_trainIQR,VM_stress_amplitude_Pa_pred,VM_stress_amplitude_Pa_lo90,VM_stress_amplitude_Pa_hi90,VM_stress_amplitude_Pa_interval_width,VM_stress_amplitude_Pa_width_over_trainIQR,VM_temporal_mean_Pa_pred,VM_temporal_mean_Pa_lo90,VM_temporal_mean_Pa_hi90,VM_temporal_mean_Pa_interval_width,VM_temporal_mean_Pa_width_over_trainIQR
-21.937202219569475,180.6604530355423,-240.133495131136,0,0.6201524862533457,0.2512780623682591,1.097770397848128,0.8464923354798688,1.5160935740652703,0.1999906220436838,0.10157322147312889,0.2984080226142387,0.19683480114110982,1.0855311893122475,2.787090558854997,1.2605193164936406,5.344584094603113,4.0840647781094725,1.03067034824084,2.672802503249325,1.2189698262177373,5.079162532312345,3.8601927060946073,1.2801318888710707,2003.505886305476,1094.1867431464168,3668.5107561420728,2574.3240129956557,1.297788259038311,1001.761944816805,547.0982865986622,1834.2718642423933,1287.1735776437313,1.2977998964922843,334.9612419921487,191.6987706222956,585.2882273198754,393.58945669757986,0.8544363547742446
-22.26154728641355,179.46920695052594,-240.7565722215684,0,0.6257690161824295,0.2556158273295989,1.1050426702569474,0.8494268429273484,1.5213493663479594,0.1917586815924714,0.09334128102191647,0.2901760821630263,0.19683480114110985,1.0855311893122477,2.6848351120067084,1.1994829062930006,5.173273619826314,3.9737907135333135,1.0028411597451437,2.617916778578997,1.1858099253448195,4.9883165800240095,3.80250665467919,1.261001819575996,1808.7395257950848,987.8178169865201,3311.8846571868144,2324.0668402002943,1.1716266651774025,904.3709265236388,493.90954299148314,1655.9444625983435,1162.0349196068605,1.1716281506856863,304.72050976650183,174.39195877774665,532.4476525359464,358.05569375819977,0.777296740486597
-22.413901211114933,180.4427800181964,-241.3522000654086,0,0.6161581554179235,0.2481931561075139,1.0925985457805873,0.8444053896730734,1.5123557905148601,0.175105209400001,0.07668780882944606,0.2735226099705559,0.19683480114110982,1.0855311893122475,2.6544586441572338,1.1813511528338632,5.122383351486317,3.9410321986524535,0.9945740945112426,2.4824200332135065,1.1039478624512296,4.7640445869213535,3.660096724470124,1.2137752931218369,1874.3049744460225,1023.6254705665128,3431.9379873274033,2408.3125167608905,1.2140972513830035,937.1533731972632,511.81321810955893,1715.9706193969553,1204.1574012873964,1.214098376391429,315.0275012618586,180.29066391367002,550.4573803045693,370.16671639089924,0.8035883442244056
-23.3688677615354,178.76005697972684,-243.7741110580844,1,0.6521370677628372,0.2759804317541232,1.1391839739451126,0.8632035421909894,1.546023854645122,0.1463917167090802,0.047974316138525264,0.2448091172796351,0.19683480114110985,1.0855311893122477,2.1682466701647543,0.8911305885142166,4.307823279880599,3.416692691366382,0.8622497529710165,3.211963700260272,1.5447108445753241,5.97157331259413,4.426862468018806,1.4680530855390086,1302.7416927199945,711.4741711824463,2385.379521410276,1673.9053502278298,0.84386219423062,651.3708460899886,355.7370847235797,1192.6897626253146,836.9526779017349,0.8438621780429784,239.79881133192927,137.23718319057383,419.0079436150642,281.7707604244904,0.6116911348162872
-23.24907332324713,177.8664116637359,-243.5728747607424,0,0.6619756318339948,0.2835789630602184,1.15192292823548,0.8683439651752616,1.5552305088908622,0.1460309559221017,0.047613555351546766,0.24444835649265662,0.19683480114110985,1.0855311893122477,2.1570637945151825,0.8844555153869853,4.289088397818615,3.4046328824316294,0.8592062930481664,3.408874675827727,1.6636770870696376,6.297497133385397,4.633820046315759,1.5366851502551497,1317.8971077462584,719.7510893197816,2413.1297783062864,1693.3786889865048,0.8536792453390684,658.9546887876695,359.87889442917174,1206.5761249044688,846.697230475297,0.8536871772046943,244.51148065239724,139.93425019961094,427.242537731437,287.30828753182607,0.623712453973957
-22.98682818616664,178.58666116261745,-242.73901735617056,0,0.6469969940609341,0.27201064402320363,1.1325286161648427,0.860517972141639,1.5412139168301338,0.1506321423379597,0.05221474176740479,0.24904954290851464,0.19683480114110985,1.0855311893122477,2.264221297822808,0.9484179695109646,4.468611380049199,3.520193410538235,0.8883695938814271,3.166916824764942,1.5174952081774806,5.897012462271612,4.379517254094131,1.4523522843757122,1382.420640436831,754.9897150575822,2531.275312750481,1776.285597692899,0.8954749214735244,691.2129543773416,377.49629537364615,1265.6424822027734,888.1461868291273,0.895478317265373,261.59258852261155,149.70979127449044,457.08889036184564,307.3790990873552,0.667283821984569
-22.824825829605206,177.53245286430558,-242.5299739234703,0,0.6703220422798823,0.2900250725339086,1.1627298448129209,0.8727047722790122,1.5630408473317727,0.1756124041851262,0.07719500361457127,0.2740298047556811,0.19683480114110985,1.0855311893122477,2.322093475322594,0.9829619480857388,4.565565728295945,3.582603780210206,0.9041197156200509,2.926962480677029,1.3725237732228677,5.499843963079428,4.12732018985656,1.3687177280748153,1495.507648111707,816.7506040401065,2738.342787256493,1921.5921832163865,0.9687280083815267,747.7575786635274,408.37735171981694,1369.1782712582012,960.8009195383843,0.9687328543592401,262.4490042753468,150.19991916500254,458.58533232267104,308.3854131576685,0.669468411310744
-22.58412637911783,178.39888169526452,-241.684545309596,0,0.6421678509659072,0.26828099458210813,1.1262758507506767,0.8579948561685686,1.536694939217389,0.1820145926730942,0.08359719210253927,0.2804319932436491,0.19683480114110982,1.0855311893122475,2.518733671575188,1.100336738870378,4.895000750277846,3.794664011407468,0.9576360539278114,2.682189451797218,1.2246410692452636,5.094699655763611,3.870058586518347,1.28340364992131,1603.113329433858,875.5179432302363,2935.373702938124,2059.855759707888,1.0384305187560896,801.558566571773,437.7600094003293,1467.690336823426,1029.9303274230965,1.038432963152325,285.3410971330435,163.30109478667265,498.58540029661685,335.2843055099442,0.727862738541422
-22.74215771849702,179.57196926122333,-242.06230647230225,0,0.633010851336065,0.2612088499221739,1.1144193848194905,0.8532105348973167,1.5281260739937046,0.1685983649841173,0.07018096441356236,0.2670157655546722,0.19683480114110985,1.0855311893122477,2.4816068566102008,1.0781756943735672,4.832801498358887,3.75462580398532,0.9475318573910888,2.601635754525479,1.1759735398918256,4.961368495740616,3.7853949558487905,1.2553271724758739,1539.0178440577622,840.513089551775,2818.0119426710007,1977.4988531192257,0.9969121139702422,769.5072340684656,420.2556220690954,1409.0028834554046,988.7472613863092,0.9969099084780542,277.43198345324527,158.77469835909778,484.76555923742654,325.99086087832876,0.7076877647985783
-21.19318273960406,183.96826417691736,-241.03057038967904,0,0.6127338030789689,0.24554845630554514,1.0881647008003081,0.842616244494763,1.509151376967077,0.1769920941934855,0.07857469362293057,0.2754094947640404,0.19683480114110985,1.0855311893122477,2.6483987441519314,1.17773399058091,5.112231086946819,3.934497096365909,0.9929248708785605,2.486164382119675,1.1062100579366303,4.7702421718876415,3.664032113951011,1.2150803620531514,2022.1474687936236,1104.3675829279334,3702.6443448361297,2598.276761908196,1.3098635052596341,1011.0976843489796,552.1968702777599,1851.3660296220685,1299.1691593443086,1.3098945082523177,343.0770453347725,196.34345582270984,599.4692236746488,403.1257678519389,0.8751385631339169
-22.11302416561033,181.5550893446648,-241.0887110208712,0,0.6149609436793633,0.24726852413788095,1.091048398268907,0.8437798741310261,1.5112354731132402,0.1776410657901306,0.07922366521957566,0.27605846636068554,0.19683480114110988,1.0855311893122477,2.667738741685539,1.1892780604483277,5.14463174883606,3.9553536883877323,0.9981883209289784,2.460394630024956,1.0906409380951188,4.7275885004031,3.6369475623079817,1.206098479309506,1894.820750482937,1034.8298749650185,3469.503309983288,2434.6734350182696,1.227386522678766,947.4152295758316,517.4175875618874,1734.7605470114916,1217.3429594496042,1.2273927885168174,318.25793786281645,182.13944713794348,556.1020229515779,373.9625758136344,0.8118287079668961
-21.714098277937293,182.7584529056529,-241.01807085329744,0,0.6119956940357357,0.24497839906632254,1.087208998596709,0.8422305995303865,1.508460675081359,0.1780396318116311,0.07962223124107617,0.276457032382186,0.19683480114110982,1.0855311893122475,2.6695272696260823,1.1903456351193988,5.14762810335887,3.9572824682394714,0.9986750752557283,2.405558357095259,1.0575109141132715,4.636824399825696,3.5793134857124245,1.186985646103245,2016.9041372477304,1101.5040106735903,3693.0435653696923,2591.5395546961017,1.306467091919889,1008.4751614721082,550.7646160581563,1846.5640704827074,1295.7994544245512,1.3064969845833838,340.84561074721466,195.0664027982619,595.5701684097336,400.5037656114717,0.8694465050809592
