x_mm,y_mm,z_mm,is_calibration_anchor,mechanical_pct_ref,mechanical_pct_pred,peakWSS_pct_ref,peakWSS_pct_pred,RRT_pct_ref,RRT_pct_pred,high_shear_co_burden_ref,high_shear_co_burden_pred,high_shear_co_burden_abs_error,high_shear_joint_topdecile_ref,high_shear_joint_topdecile_pred,high_shear_pareto_front_ref,high_shear_pareto_front_pred,residence_oscillation_co_burden_ref,residence_oscillation_co_burden_pred,residence_oscillation_co_burden_abs_error,residence_oscillation_joint_topdecile_ref,residence_oscillation_joint_topdecile_pred,residence_oscillation_pareto_front_ref,residence_oscillation_pareto_front_pred
-21.78187824198337,183.4529967418221,-242.08198021002457,0,0.3823279235837984,0.3224745994434662,0.5203604570359177,0.5237722772381712,0.6023152095165455,0.48517159261897863,0.3823279235837984,0.3224745994434662,0.05985332414033223,0,0,0,0,0.3823279235837984,0.3224745994434662,0.05985332414033223,0,0,0,0
-22.28128220197741,182.96538542299464,-243.0061535810012,0,0.37459158681216387,0.2763110062154673,0.5639301212497374,0.6185590854943609,0.5626110172429939,0.45626592496996593,0.37459158681216387,0.2763110062154673,0.09828058059669659,0,0,0,0,0.37459158681216387,0.2763110062154673,0.09828058059669659,0,0,0,0
-22.85953211751394,180.99844019317345,-242.87671399452205,0,0.2732716186358431,0.17664281704034335,0.6158123749752361,0.5561575068125645,0.5202546124245896,0.4393611574233574,0.2732716186358431,0.17664281704034335,0.09662880159549975,0,0,0,0,0.2732716186358431,0.17664281704034335,0.09662880159549975,0,0,0,0
-23.208949710926536,180.36559696336363,-243.5816480408875,0,0.20015470713496838,0.13050778740344413,0.6519177267644688,0.6503124070179996,0.46757264065650017,0.4224062974073232,0.20015470713496838,0.13050778740344413,0.06964691973152426,0,0,0,0,0.20015470713496838,0.13050778740344413,0.06964691973152426,0,0,0,0
-23.907005624880824,178.49912406617491,-245.3113470954748,0,0.001943867701733274,0.08015245468729386,0.7043302832802626,0.7080911970786201,0.3431326462080581,0.3501046389326632,0.001943867701733274,0.08015245468729386,0.07820858698556059,0,0,0,0,0.001943867701733274,0.08015245468729386,0.07820858698556059,0,0,0,0
-22.62795464365586,181.95577671085232,-242.9166948353336,0,0.3081713672856478,0.20832777633088093,0.59517064128171,0.6446755888476036,0.5325393033315357,0.45059473395725896,0.3081713672856478,0.20832777633088093,0.09984359095476689,0,0,0,0,0.3081713672856478,0.20832777633088093,0.09984359095476689,0,0,0,0
-23.078606378270244,181.4140332571636,-243.8349372733533,0,0.25887237437219784,0.16330635623046472,0.6645160655636254,0.6781492107487489,0.45651475824556004,0.42744094049133813,0.25887237437219784,0.16330635623046472,0.09556601814173313,0,0,0,0,0.25887237437219784,0.16330635623046472,0.09556601814173313,0,0,0,0
-22.7063150094479,182.5134094937476,-243.8199987050968,1,0.34389878527090234,0.34389878527090234,0.6060125003861757,0.6060125003861757,0.502176645289456,0.502176645289456,0.34389878527090234,0.34389878527090234,0.0,0,0,0,0,0.34389878527090234,0.34389878527090234,0.0,0,0,0,0
-23.94548957780676,179.2620171658194,-245.4545687749205,1,0.003338681049620871,0.003338681049620871,0.6727238265851893,0.6727238265851893,0.36440567662567996,0.36440567662567996,0.003338681049620871,0.003338681049620871,0.0,0,0,0,0,0.003338681049620871,0.003338681049620871,0.0,0,0,0,0
-23.450318908975905,180.5645712828364,-244.4043610469633,0,0.16103836854067646,0.09914089341140524,0.6689614722002725,0.6626415282331509,0.4257579658375937,0.4146347089267593,0.16103836854067646,0.09914089341140524,0.061897475129271226,0,0,0,0,0.16103836854067646,0.09914089341140524,0.061897475129271226,0,0,0,0
-23.719603690254303,179.8528877202779,-244.9144024044578,1,0.06261014356873215,0.06261014356873215,0.671948691458975,0.671948691458975,0.39714476012408334,0.39714476012408334,0.06261014356873215,0.06261014356873215,0.0,0,0,0,0,0.06261014356873215,0.06261014356873215,0.0,0,0,0,0
-23.331106457218663,181.3958709208944,-244.6510348753155,1,0.2143217919984111,0.2143217919984111,0.6727645216570162,0.6727645216570162,0.42626388337980287,0.42626388337980287,0.2143217919984111,0.2143217919984111,0.0,0,0,0,0,0.2143217919984111,0.2143217919984111,0.0,0,0,0,0
