x_mm,y_mm,z_mm,is_calibration_anchor,mechanical_pct_ref,mechanical_pct_pred,peakWSS_pct_ref,peakWSS_pct_pred,RRT_pct_ref,RRT_pct_pred,high_shear_co_burden_ref,high_shear_co_burden_pred,high_shear_co_burden_abs_error,high_shear_joint_topdecile_ref,high_shear_joint_topdecile_pred,high_shear_pareto_front_ref,high_shear_pareto_front_pred,residence_oscillation_co_burden_ref,residence_oscillation_co_burden_pred,residence_oscillation_co_burden_abs_error,residence_oscillation_joint_topdecile_ref,residence_oscillation_joint_topdecile_pred,residence_oscillation_pareto_front_ref,residence_oscillation_pareto_front_pred,high_shear_dominance_score_ref,high_shear_dominance_score_pred,high_shear_dominance_abs_error,residence_oscillation_dominance_score_ref,residence_oscillation_dominance_score_pred,residence_oscillation_dominance_abs_error
-22.11302416561033,181.5550893446648,-241.0887110208712,0,0.2948110792742981,0.2382663133926218,0.5537012522491153,0.5435492576375043,0.6107547153083618,0.4546619722650608,0.2948110792742981,0.2382663133926218,0.0565447658816762,0,0,0,0,0.2948110792742981,0.2382663133926218,0.0565447658816762,0,0,0,0,0.1404465212876428,0.05529595015576324,0.08515057113187954,0.3657840083073728,0.2118380062305296,0.1539460020768432
-21.714098277937293,182.7584529056529,-241.01807085329744,0,0.3109128284368394,0.2793073305284503,0.5016305634299322,0.5298211484047776,0.6287213616671778,0.4513291740116465,0.3109128284368394,0.2793073305284503,0.031605497908389,0,0,0,0,0.3109128284368394,0.2793073305284503,0.031605497908389,0,0,0,0,0.12279335410176531,0.08255451713395638,0.04023883696780893,0.3847352024922118,0.3037383177570093,0.0809968847352025
-22.71193296552345,180.5273746199306,-242.21539163065,0,0.2473805202601298,0.3238559859773949,0.5982679595284935,0.617745623491134,0.5497773455271975,0.4473470610838768,0.2473805202601298,0.3238559859773949,0.0764754657172651,0,0,0,0,0.2473805202601298,0.3238559859773949,0.0764754657172651,0,0,0,0,0.1391484942886812,0.1555036344755971,0.01635514018691589,0.30867082035306337,0.39485981308411217,0.0861889927310488
-23.607769070111228,178.1910736875228,-244.4938323422992,0,0.0072236088249638,0.0492845207430118,0.6974928014318466,0.7209924643991344,0.3665146192645394,0.360192380647599,0.0072236088249638,0.0492845207430118,0.042060911918048,0,0,0,0,0.0072236088249638,0.0492845207430118,0.042060911918048,0,0,0,0,0.012461059190031152,0.010643821391484943,0.0018172377985462094,0.01142263759086189,0.007528556593977154,0.0038940809968847356
-22.485690741614707,181.31948888430955,-241.9917320955585,0,0.290081906636468,0.3101641075052335,0.5653860139778629,0.599807610595087,0.5754330686197049,0.4498829728611015,0.290081906636468,0.3101641075052335,0.0200822008687655,0,0,0,0,0.290081906636468,0.3101641075052335,0.0200822008687655,0,0,0,0,0.14460020768431983,0.13369678089304257,0.01090342679127726,0.3574766355140187,0.37357217030114226,0.016095534787123555
-23.67922776301333,179.03114212447215,-244.64680700505247,0,0.0308439881295051,0.0948561195022372,0.6777209481138149,0.7068267934822293,0.3927147090629003,0.3625154913764231,0.0308439881295051,0.0948561195022372,0.064012131372732,0,0,0,0,0.0308439881295051,0.0948561195022372,0.064012131372732,0,0,0,0,0.030893042575285565,0.026220145379023882,0.004672897196261683,0.04023883696780893,0.017133956386292833,0.023104880581516097
-23.118743445903004,179.46921090082725,-243.0952164742719,0,0.1641877815633863,0.1498008646120953,0.6662924901334182,0.6897543640053572,0.4529512163751438,0.4117576622011331,0.1641877815633863,0.1498008646120953,0.0143869169512909,0,0,0,0,0.1641877815633863,0.1498008646120953,0.0143869169512909,0,0,0,0,0.11526479750778816,0.040758047767393564,0.07450674974039459,0.20482866043613707,0.05893042575285566,0.1458982346832814
-23.446047295665405,179.6649433793786,-244.0559138304248,0,0.115789206446346,0.1492782979978535,0.6774277580750109,0.6691062363739828,0.4218249460626624,0.396504697593999,0.115789206446346,0.1492782979978535,0.0334890915515074,0,0,0,0,0.115789206446346,0.1492782979978535,0.0334890915515074,0,0,0,0,0.08696780893042576,0.03348909657320872,0.05347871235721704,0.14589823468328142,0.05010384215991693,0.0957943925233645
-22.95129291099792,180.20972121030053,-242.78005908862127,0,0.2333682570362918,0.2146482801812803,0.6197925591415009,0.5826379711624292,0.5162018020839968,0.4276490786951054,0.2333682570362918,0.2146482801812803,0.0187199768550114,0,0,0,0,0.2333682570362918,0.2146482801812803,0.0187199768550114,0,0,0,0,0.14148494288681204,0.0480269989615784,0.09345794392523364,0.28997923156801664,0.16277258566978192,0.12720664589823472
-22.18408060178698,182.33432002124133,-241.952970457664,0,0.3261633016974459,0.2511852778433925,0.5538233374645958,0.5384599796893991,0.5866540236612706,0.4302986040618035,0.3261633016974459,0.2511852778433925,0.0749780238540533,0,0,0,0,0.3261633016974459,0.2511852778433925,0.0749780238540533,0,0,0,0,0.1539460020768432,0.06412253374870197,0.08982346832814123,0.3888888888888889,0.2235202492211838,0.1653686396677051
-21.78187824198337,183.4529967418221,-242.08198021002457,0,0.3823279235837984,0.2486148479705291,0.5203604570359177,0.5408478314898442,0.6023152095165455,0.4335549673595159,0.3823279235837984,0.2486148479705291,0.1337130756132692,0,0,0,0,0.3823279235837984,0.2486148479705291,0.1337130756132692,0,0,0,0,0.15706126687435099,0.0646417445482866,0.09241952232606439,0.43457943925233644,0.22429906542056074,0.2102803738317757
