R2,MAE,RMSE,Spearman,Top10_overlap,Interval90_coverage,target
-0.11264665494352055,0.531279631857532,1.4000428519392085,0.17730100979774743,0.0,0.9072749691738594,TAWSS_vector_Pa
-0.8580437678994168,0.11801914237855951,0.13985704834168564,-0.24282937383138975,0.014778325123152709,0.868557336621455,OSI
-0.00014513125969339846,6.911760768814847,280.35996728795243,-0.05932363140120543,0.18226600985221675,0.9556103575832305,RRT_1_per_Pa
-0.08903034900745066,2.8412056239340453,7.188406595907128,0.25428084455287353,0.0812807881773399,0.9122071516646116,peak_WSS_magnitude_Pa
-0.18598020164632345,1103.2814398389828,1350.0989624003314,0.21467592255050302,0.17733990147783252,0.9938347718865598,VM_cycle_max_Pa
-0.18456553965373135,551.2208933218404,674.646753275203,0.21562970587135444,0.1748768472906404,0.9938347718865598,VM_stress_amplitude_Pa
-0.13894887022933178,266.777388109489,330.5284015676028,0.08556628661535567,0.07635467980295567,0.9829839704069051,VM_temporal_mean_Pa
