x_m,y_m,z_m,TAWSS_vector_Pa,OSI,RRT_1_per_Pa,mean_WSSx_Pa,mean_WSSy_Pa,mean_WSSz_Pa,mean_WSS_vector_magnitude_Pa,peak_WSS_magnitude_Pa,t_peak_WSS_s
-0.0331307917192603,-0.2222096508327029,-0.2025862032908729,0.28860297918345873,0.1890590424741812,5.571745395211448,-0.03102804659478753,-0.15511459070509911,0.0847862491802786,0.17947697338421723,0.43214925674743115,0.55
-0.0309599487171709,-0.2176847239833144,-0.2053303236712889,0.38969820295179447,0.19668774204230322,4.230109787718532,-0.007492336629591375,-0.2253345563190392,0.07108720927692037,0.2364004837187311,0.5602862285990057,0.2
-0.0367505303630019,-0.2209051527056399,-0.201086561317223,0.26062732297323327,0.18510764010001712,6.092393378907325,-0.03393720469432264,-0.1422678337020541,0.07449681609894218,0.16413910557091288,0.3805789524615848,1.0
-0.0353037086021527,-0.2224295497897938,-0.2013194364711644,0.25569543839893194,0.18978182560959878,6.3034713944334175,-0.026014181440965282,-0.13668712338590483,0.0762063839307049,0.15864274420013993,0.3624582290946796,1.0
-0.0322737229226763,-0.2111532880493453,-0.2056319485826849,0.4119313719693738,0.2153138928040343,4.263623645737446,-0.028026741626270085,-0.23271900322591166,0.008151514956214972,0.23454227743570874,0.6729038393327128,0.2
-0.0309975563565017,-0.2132969624735902,-0.2062475239610301,0.4226281842762407,0.21032771360637958,4.084177431214134,0.005570564235786559,-0.2438377625635972,0.02150201503749361,0.24484734486736595,0.7109810595956594,0.2
-0.0332939155051628,-0.2132368906774893,-0.2049807663093428,0.41338969334183395,0.18841985747714057,3.881866432999195,-0.0475230263308989,-0.24832077102529118,0.04939897240035036,0.25760803913785957,0.6218645143151557,0.8
-0.0332354469637946,-0.2179645580117197,-0.204091711133326,0.36411091500318316,0.18293717450408126,4.331027893800236,-0.03917864047044381,-0.21159615981444968,0.0836854093482267,0.23089207100962714,0.5150950457978312,0.9
-0.0345182391540541,-0.2203914058111744,-0.2025876135470126,0.30026044908431376,0.18593138823538718,5.302092982306335,-0.036825181236704876,-0.16604559084429638,0.08151395648700123,0.18860476482345925,0.42786978081951776,0.95
-0.0318227720965482,-0.2156198177703063,-0.2054331326456722,0.4156460898345702,0.19275171720428186,3.9152260425628036,-0.019875174723163348,-0.24688846161404054,0.062345119281996396,0.25541309470485296,0.6032370732379059,0.85
-0.0345801242379935,-0.2155621123603933,-0.2039102460396565,0.3801245686557302,0.17532788092585133,4.051343511953776,-0.054402023796573065,-0.22891124462272885,0.07460528965508018,0.24683169843520528,0.5591253568297972,0.85
-0.0356542327956873,-0.2133703352575402,-0.2035430812561054,0.38580165474844175,0.17220739265055124,3.9537277737939713,-0.07951672530716374,-0.23069247135728202,0.06655497761863292,0.2529258606594471,0.5886852924669309,0.8
-0.034572128540083,-0.211168219358322,-0.2042700910550252,0.3901861264613356,0.19453919073568537,4.1951035271750765,-0.0722233983890737,-0.22428386598676697,0.03608714468360584,0.23837313990517556,0.6107688046719839,0.8
-0.0363423186195936,-0.2181302495804609,-0.2022554162355587,0.3139234377689335,0.1744484745580106,4.892451487632095,-0.048619622707371246,-0.18175075711194613,0.07987945349349565,0.20439650807533946,0.4692676224858667,0.9
-0.0389210490593873,-0.2167645995293276,-0.2008783203402337,0.2813240258301915,0.17002500364142042,5.386195936531557,-0.05231890461971181,-0.16349574067459302,0.07072080441498269,0.18565978879779677,0.45601515258527003,0.9
-0.0369211765840875,-0.2111131538488501,-0.2027442830499151,0.35830514668025537,0.1753229010468661,4.297989014558432,-0.08645566410139972,-0.2104816962848801,0.04854671792344484,0.23266695112824487,0.5988919099838883,0.8
-0.0392782429496413,-0.2141182326348193,-0.2009970310861365,0.29398402830559245,0.16840645243168534,5.1290885479881005,-0.06615514614864057,-0.17206405120762658,0.06347725112228976,0.19496641374855048,0.49751390255335026,0.85
-0.0392554812292132,-0.2109119889253588,-0.2010348079128432,0.31492922321413275,0.15860419150858324,4.650491528940545,-0.08161326755507947,-0.19188847526356856,0.0525017429339561,0.2150310335535254,0.5705749364401106,0.8
-0.0371823091228619,-0.2153024209535584,-0.2023307389404125,0.33984880874823253,0.1660956076357073,4.406178838203143,-0.06821191912919139,-0.2026069377949009,0.07619507873099665,0.22695401996161463,0.5273685479574113,0.85
-0.0376008515050426,-0.213108649862088,-0.2022715976443449,0.33174179153286115,0.1715400551698943,4.588676097195483,-0.07616620714820553,-0.1946258543910705,0.06174142419618162,0.21792778108944802,0.543607073656732,0.85
-0.0253739248913743,-0.209836752055292,-0.2091090583587795,0.6380744204508784,0.1702651050464264,2.3764777901380176,0.3754136348761752,-0.05751583975257349,-0.18116686136671709,0.42079080399986546,1.9120269079389176,0.2
-0.0271568035523894,-0.2096288097838069,-0.2082256229855634,0.5317491056086205,0.21171483097919647,3.261676884410492,0.24821582556824817,-0.11685573815897035,-0.13686319987261852,0.30659076157408455,1.4095760050113382,0.2
-0.0258833883090057,-0.2082995779327084,-0.2086117852962972,0.6403483443211254,0.16752346010465724,2.348511586902875,0.363838434360278,-0.09587750988434851,-0.19933916446609612,0.42580160369519865,1.8204100791269222,0.2
-0.0290681392747728,-0.2092955686155561,-0.2072090301786572,0.4475595649230437,0.24538374922970685,4.387660765601833,0.12724652976672882,-0.16452268992243363,-0.09319028256792261,0.227911876834178,1.068723842606114,0.2
-0.0274336413997955,-0.2079447395920935,-0.2077592452577278,0.5504264583450624,0.20442999148128016,3.0733380898488605,0.2460553168482626,-0.1404313037546411,-0.16002310012737941,0.3253791059639578,1.4099903063923427,0.2
-0.0286083991370398,-0.2076441040720212,-0.2070818159528336,0.47934273996911597,0.21955718506869581,3.719456917576906,0.17557250160693255,-0.1537748021689468,-0.1334593574551162,0.2688564546276461,1.1735111844381265,0.2
-0.0299469849989081,-0.2073169002318245,-0.2062907261626424,0.43897418091846774,0.24571525695272045,4.479305914880036,0.09250443912863154,-0.1756896031509224,-0.10205954952458444,0.22324887359848516,1.0010853326022293,0.2
-0.029481131029262,-0.2054585714246313,-0.2058335017671521,0.46137785442038554,0.23673771122789405,4.116466700235245,0.11309758345272125,-0.1705476027360024,-0.13090405724957244,0.2429267798869484,1.0604415304261845,0.2
-0.0281309116189397,-0.2062627219981264,-0.2068481660506536,0.5305017575006608,0.21675581406399425,3.327531484024262,0.20011718884954455,-0.15559976982442336,-0.16141853083224497,0.30052307688179,1.288753145886904,0.2
-0.0263410476615221,-0.2066423094150639,-0.2078787881758345,0.6531451575741947,0.17439350822998162,2.3510790845026355,0.3400712738231407,-0.13502898717496822,-0.21686385218204965,0.42533660674861873,1.7284896874553044,0.2
-0.0307389640436572,-0.2059530974773641,-0.2053990677392022,0.4171255405558122,0.24208063104959565,4.647498564776821,0.051663336857477864,-0.18421310540629712,-0.09845989275824242,0.21516951238650275,0.8788491183908147,0.2
-0.0304061488946665,-0.2047625164578437,-0.2050499741253297,0.4445233422154972,0.2401384804993401,4.3284605109083385,0.05561836091694351,-0.1906270590555196,-0.11807765004605363,0.2310290223232619,0.9512817026985121,0.2
-0.0316080406083299,-0.2049562598492694,-0.2045282898893345,0.40988100163199814,0.2322923372422928,4.556710242959753,-0.00017410944574771953,-0.20054481449078804,-0.08912313472956893,0.21945656991138038,0.8098088760691105,0.2
-0.0318506682188059,-0.2062287872205278,-0.204912046654528,0.3997490167014637,0.2281055825227638,4.600259272890161,-0.006376174041176234,-0.2055807238056811,-0.07035312844049994,0.21737905206628486,0.779991281302273,0.2
-0.0313978813934422,-0.2070205336365291,-0.2054238961198081,0.40299700590599713,0.2323043102655475,4.634755263112358,0.018848512854390473,-0.2026808040552708,-0.07154080927507324,0.21576112291385027,0.8187715488951726,0.2
-0.0315099675167709,-0.2088188720846496,-0.2058106386378415,0.4072725975325166,0.22541066072208288,4.470963678869003,0.009162600794137688,-0.21902834027170803,-0.04437179403641707,0.22366542692490957,0.7868480044976315,0.2
-0.0306691268719079,-0.2037447859011445,-0.2044066889836896,0.45120974894259785,0.23171490969900427,4.130427389942214,0.03535729829086738,-0.20418343509904102,-0.12519646383406535,0.24210569647950894,0.9254008928453807,0.2
-0.0318433298885206,-0.2035791893516089,-0.2037450221505101,0.3991918721136323,0.22401003926270935,4.538319106761357,-0.0143964055212961,-0.1981689704134921,-0.09525816257327119,0.22034589822257386,0.7807631809024151,0.2
-0.0294407088135292,-0.204047859475183,-0.205158816444528,0.5049751141417768,0.22828050096046187,3.6440071721845952,0.10590511565750928,-0.19892019643841552,-0.156598014691964,0.27442317008407435,1.1114216391248408,0.2
-0.0281170607110062,-0.2042366559207332,-0.2058942390797282,0.5722018336490062,0.20430395601673557,2.955120841544404,0.20244851767910232,-0.1863777087267579,-0.19695064004632967,0.3383956371399622,1.3262427968494275,0.2
-0.0266221847740096,-0.2049849274599562,-0.2070101024126786,0.6471507862824891,0.18001419956210785,2.414536720031123,0.30835238297482553,-0.154815657835394,-0.22908049297592145,0.4141581247052271,1.6434821059297813,0.2
-0.0326513229177634,-0.2074381166372632,-0.2048481789796296,0.3951455999061652,0.21158279241895805,4.387242965691206,-0.03556139178096513,-0.22145202532096214,-0.04059686262587125,0.2279335810257436,0.6848807142551665,0.2
-0.0336280242012218,-0.2090864251153235,-0.2046360057877639,0.393686543543437,0.2080619218207183,4.350394979034081,-0.06257866777656516,-0.22117667874798386,0.0015267795353315398,0.22986418585423019,0.6575294683895724,0.75
-0.0338108599878929,-0.2027146806191102,-0.2022849861081987,0.3707031928065422,0.1850686952345461,4.282800505959508,-0.08439594505622292,-0.20807275091722033,-0.06404378490678808,0.23349208038256788,0.6793529399435398,0.7
-0.0341758921123794,-0.2039677570637254,-0.2027002326725633,0.3785262637090086,0.18434111898834316,4.1846194920618345,-0.08756275936350576,-0.21695518794189317,-0.04868305179197762,0.238970353671818,0.6910409275694877,0.7
-0.0329289986336674,-0.2031534274623502,-0.202976373009994,0.3859313740531301,0.2005010130256042,4.325781319657716,-0.05234097831033419,-0.2099277373897711,-0.08143286826190434,0.23117211114109817,0.7036023531599216,0.7
-0.0328766732670739,-0.2044631619727019,-0.2036390550841937,0.3821735154775499,0.2122822234747585,4.547186026255194,-0.045101376132426714,-0.20433584188602588,-0.06764522921115362,0.21991622824007126,0.6911776299508385,0.7
-0.0337837698701166,-0.205297611331217,-0.2034881086665114,0.37222554035621247,0.2034306543806384,4.529367675669531,-0.06841849529980873,-0.20598620608098162,-0.04041046497164331,0.2207813698525104,0.6612036116049445,0.7
-0.0348217285219785,-0.2054282496195641,-0.2029280805282297,0.3658711129901942,0.18956242422711955,4.402178004043901,-0.0838767324050147,-0.20949934537950476,-0.026009846094614472,0.22716028272400304,0.6372508534097415,0.7
-0.0328816299039008,-0.2059316708865121,-0.2042373798370545,0.39361011869268014,0.21428257483335056,4.445975059985431,-0.053971057127272556,-0.21301719215693057,-0.047968213511430186,0.2249225392648237,0.7022273383314033,0.7
-0.0350610964880507,-0.2029869773508531,-0.2017224293345272,0.37114756826044343,0.17155620060859905,4.10168512349598,-0.11463381302134802,-0.21179132257059102,-0.03798755509970399,0.24380223490867872,0.6847392919392853,0.7
-0.0359157080440335,-0.2045872955998575,-0.2019224736711224,0.3742656237517842,0.1676918571798584,4.0202131702876,-0.11234224859832347,-0.2211796109193051,-0.018217936784436176,0.24874302870075457,0.6854272967965453,0.7
-0.034384109957453,-0.2069084836039771,-0.2036834609791054,0.39109676848108815,0.1941851040381702,4.180489540193449,-0.0848513931938913,-0.2233000106458697,-0.012532554620100014,0.23920643512810363,0.6745225041299082,0.75
-0.0363731807042204,-0.2068176595403463,-0.2023952419690811,0.37273040786850115,0.17079076906110513,4.074770708521521,-0.10625798520179378,-0.22106349643264897,0.008216231076152573,0.24541258184385975,0.6553948489970064,0.75
-0.0356780920168232,-0.2089812299311968,-0.203343957191652,0.3831607106433108,0.18101459652489787,4.09089397348172,-0.08971738575767009,-0.22642492249233276,0.020882365982166418,0.2444453477607267,0.6564234477166675,0.75
-0.0365719328284323,-0.2033680123985001,-0.2009619841439508,0.36021172880650804,0.1581190613755703,4.060105016821191,-0.1276190348496968,-0.21019641260112565,-0.013930939236976643,0.246299047895795,0.6734458501219661,0.7
-0.0329257541121928,-0.2019044199058265,-0.2022943517530678,0.382375995259469,0.20163005884800966,4.382524123259172,-0.0672347508713654,-0.20152247343365648,-0.08326968200572034,0.22817900640700303,0.692769664257378,0.7
-0.0356152541490628,-0.201841431148564,-0.2007877167288885,0.3636711923467722,0.1634027599537401,4.084609595617352,-0.12716039249278693,-0.20580534245022702,-0.03757569320259016,0.24482143925651206,0.6874065526133596,0.7
-0.0341771539636488,-0.2014909351904551,-0.2014090504473424,0.370771768215331,0.17410636473458835,4.137971236243855,-0.10394806640007567,-0.20799032617064672,-0.06585185411014916,0.24166431879495764,0.6919006330425759,0.7
-0.0318700413182154,-0.2023014648580354,-0.2030336131516962,0.4098473603676105,0.217933081121027,4.325095560418175,-0.03125416571499723,-0.2046988625156234,-0.10285448701445424,0.23120876429914403,0.7737337926214817,0.2
