x_m,y_m,z_m,VM_cycle_max_Pa,VM_cycle_min_Pa,VM_stress_range_Pa,VM_stress_amplitude_Pa,VM_midrange_stress_Pa,VM_temporal_mean_Pa,t_VM_max_s
-0.0288678917269999,-0.2223529395389999,-0.2043926022929999,2085.100690802069,1.9554081287215385e-07,2085.100690606528,1042.550345303264,1042.550345498805,464.9063761450866,0.05
-0.0310149674020454,-0.2221527184936784,-0.2036167450262383,1778.7855769559726,1.7707796290733107e-07,1778.7855767788947,889.3927883894473,889.3927885665253,392.02301949583386,0.05
-0.0311682402436757,-0.2193157283751163,-0.2046946558921545,1691.6502415131429,1.4159150647116726e-07,1691.6502413715514,845.8251206857757,845.8251208273672,382.7245928575183,0.05
-0.0295117676301649,-0.2166216762734951,-0.2063121375022835,2016.4183195074056,1.2819926957519757e-07,2016.4183193792064,1008.2091596896032,1008.2091598178024,462.6965804379245,0.05
-0.0300828499681729,-0.2111283316412703,-0.2068368910367707,3248.488717360261,5.990804030065786e-08,3248.488717300353,1624.2443586501765,1624.2443587100845,689.3754606836524,0.05
-0.0322536083984894,-0.220439608656126,-0.2037557434827602,1627.4355817943026,1.4712368324085652e-07,1627.4355816471789,813.7177908235894,813.7177909707132,361.98479975240434,0.05
-0.0331307917192603,-0.2222096508327029,-0.2025862032908729,1580.0182064361204,1.5651833715063057e-07,1580.018206279602,790.009103139801,790.0091032963194,349.2479336258835,0.05
-0.0309599487171709,-0.2176847239833144,-0.2053303236712889,1812.7543377747904,1.2773023153218708e-07,1812.7543376470603,906.3771688235302,906.3771689512603,411.1399454689381,0.05
-0.0367505303630019,-0.2209051527056399,-0.201086561317223,1343.6357478926464,1.0524023463151057e-07,1343.6357477874062,671.8178738937031,671.8178739989432,308.7075417133628,0.05
-0.0353037086021527,-0.2224295497897938,-0.2013194364711644,1390.7879342112228,1.382153133355258e-07,1390.7879340730076,695.3939670365038,695.393967174719,312.9306149286367,0.05
-0.0322737229226763,-0.2111532880493453,-0.2056319485826849,3253.877337917385,3.5555468378688426e-08,3253.8773378818296,1626.9386689409148,1626.9386689764701,699.5139109780924,0.05
-0.0309975563565017,-0.2132969624735902,-0.2062475239610301,2796.8080067821525,7.551536035793405e-08,2796.808006706637,1398.4040033533186,1398.404003428834,599.3981480218225,0.05
-0.0332939155051628,-0.2132368906774893,-0.2049807663093428,2809.24374992446,5.03898632406022e-08,2809.2437498740705,1404.6218749370353,1404.621874987425,606.9140252213424,0.05
-0.0332354469637946,-0.2179645580117197,-0.204091711133326,1759.8456977170804,1.122065217498645e-07,1759.8456976048737,879.9228488024369,879.9228489146435,389.23178487977754,0.05
-0.0345182391540541,-0.2203914058111744,-0.2025876135470126,1488.2796268591148,1.2401835719350578e-07,1488.2796267350964,744.1398133675482,744.1398134915667,332.12406969141864,0.05
-0.0318227720965482,-0.2156198177703063,-0.2054331326456722,2168.185709813804,9.46919151160521e-08,2168.185709719112,1084.092854859556,1084.092854954248,473.75977996267557,0.05
-0.0345801242379935,-0.2155621123603933,-0.2039102460396565,2174.821903461478,6.69642123109947e-08,2174.821903394514,1087.410951697257,1087.4109517642212,476.71929269075736,0.05
-0.0356542327956873,-0.2133703352575402,-0.2035430812561054,2554.463216741495,2.801717298468348e-08,2554.4632167134782,1277.2316083567391,1277.231608384756,562.0043541056363,0.05
-0.034572128540083,-0.211168219358322,-0.2042700910550252,3078.162867753461,1.2098332798824704e-08,3078.1628677413623,1539.0814338706812,1539.0814338827797,671.8472223960332,0.05
-0.0363423186195936,-0.2181302495804609,-0.2022554162355587,1622.2680103327828,8.001624861551713e-08,1622.2680102527665,811.1340051263833,811.1340052063995,363.4240902288596,0.05
-0.0389210490593873,-0.2167645995293276,-0.2008783203402337,1789.1969785185963,3.5980972667476455e-08,1789.1969784826154,894.5984892413077,894.5984892772886,413.79661493885027,0.05
-0.0369211765840875,-0.2111131538488501,-0.2027442830499151,2655.1835598103658,1.8745923551900854e-08,2655.1835597916197,1327.5917798958099,1327.591779914556,592.3440621471797,0.05
-0.0392782429496413,-0.2141182326348193,-0.2009970310861365,2026.084153477885,1.1135888724497805e-08,2026.084153466749,1013.0420767333745,1013.0420767445104,466.9879137635169,0.05
-0.0392554812292132,-0.2109119889253588,-0.2010348079128432,2212.81734162094,5.198526462379056e-08,2212.817341568955,1106.4086707844774,1106.4086708364628,512.3071055456189,0.05
-0.0371823091228619,-0.2153024209535584,-0.2023307389404125,2060.125766955092,3.7090503256521594e-08,2060.1257669180013,1030.0628834590007,1030.0628834960912,461.07985225860557,0.05
-0.0376008515050426,-0.213108649862088,-0.2022715976443449,2286.8188577084125,1.1015940707629292e-08,2286.8188576973967,1143.4094288486983,1143.4094288597141,515.5820877532678,0.05
-0.0253739248913743,-0.209836752055292,-0.2091090583587795,3130.307344764458,8.465678544914524e-08,3130.307344679801,1565.1536723399006,1565.1536724245573,715.380996348333,0.05
-0.0271568035523894,-0.2096288097838069,-0.2082256229855634,3035.7358704418607,6.660810769913235e-08,3035.7358703752525,1517.8679351876262,1517.8679352542345,664.9693147491595,0.05
-0.0258833883090057,-0.2082995779327084,-0.2086117852962972,2711.7425628501883,5.754153061655208e-08,2711.742562792647,1355.8712813963234,1355.8712814538649,630.4382228396694,0.05
-0.0290681392747728,-0.2092955686155561,-0.2072090301786572,3192.585798365112,4.4782038079490524e-08,3192.58579832033,1596.292899160165,1596.2928992049472,682.4625057843109,0.05
-0.0274336413997955,-0.2079447395920935,-0.2077592452577278,2686.928109722671,3.894658045114305e-08,2686.9281096837244,1343.4640548418622,1343.4640548808086,601.3319537319401,0.05
-0.0286083991370398,-0.2076441040720212,-0.2070818159528336,2907.410409813246,2.6644873606790283e-08,2907.410409786601,1453.7052048933006,1453.7052049199456,631.3408344221439,0.05
-0.0299469849989081,-0.2073169002318245,-0.2062907261626424,2923.2050886338084,1.1744472965602491e-08,2923.205088622064,1461.602544311032,1461.6025443227763,637.394250764869,0.05
-0.029481131029262,-0.2054585714246313,-0.2058335017671521,2295.7874635861576,1.7939361801851484e-08,2295.7874635682183,1147.8937317841091,1147.8937318020485,515.2797285450598,0.05
-0.0281309116189397,-0.2062627219981264,-0.2068481660506536,2302.21507293263,9.578236205010316e-09,2302.2150729230516,1151.1075364615258,1151.1075364711041,522.9462629937609,0.05
-0.0263410476615221,-0.2066423094150639,-0.2078787881758345,2290.9098645788554,2.8605946646257125e-08,2290.9098645502495,1145.4549322751247,1145.4549323037306,543.5761504233968,0.05
-0.0307389640436572,-0.2059530974773641,-0.2053990677392022,2645.252383439651,2.7034140536349042e-08,2645.252383412617,1322.6261917063084,1322.6261917333427,589.1162351597847,0.05
-0.0304061488946665,-0.2047625164578437,-0.2050499741253297,2240.8554058586624,4.1648701955648014e-08,2240.855405817014,1120.427702908507,1120.4277029501554,507.7270650850301,0.05
-0.0316080406083299,-0.2049562598492694,-0.2045282898893345,2501.11222193142,5.0455409649119655e-08,2501.1122218809646,1250.5561109404823,1250.556110990938,564.0080003135649,0.05
-0.0318506682188059,-0.2062287872205278,-0.204912046654528,2973.043228804415,3.38322573659733e-08,2973.0432287705826,1486.5216143852913,1486.5216144191236,656.3862230836033,0.05
-0.0313978813934422,-0.2070205336365291,-0.2054238961198081,3113.2668567820065,1.2752999012203031e-08,3113.2668567692535,1556.6334283846268,1556.6334283973797,680.6251136132562,0.05
-0.0315099675167709,-0.2088188720846496,-0.2058106386378415,3368.428490751122,1.4921778497774947e-08,3368.4284907362003,1684.2142453681001,1684.2142453830218,725.4136568508968,0.05
-0.0306691268719079,-0.2037447859011445,-0.2044066889836896,1850.8336099360797,5.9431064946811706e-08,1850.8336098766486,925.4168049383243,925.4168049977554,435.4202834506679,0.05
-0.0318433298885206,-0.2035791893516089,-0.2037450221505101,2036.7998151672357,7.701364780000842e-08,2036.799815090222,1018.399907545111,1018.3999076221247,476.7799811406078,0.05
-0.0294407088135292,-0.204047859475183,-0.205158816444528,1744.2180607868504,3.983994984866904e-08,1744.2180607470104,872.1090303735052,872.1090304133452,409.36871670576676,0.05
-0.0281170607110062,-0.2042366559207332,-0.2058942390797282,1548.3735305895189,2.33251460888044e-08,1548.3735305661937,774.1867652830969,774.186765306422,378.90203779445807,0.05
-0.0266221847740096,-0.2049849274599562,-0.2070101024126786,1809.208681342946,8.882631947275266e-09,1809.2086813340634,904.6043406670317,904.6043406759143,445.1390251727428,0.05
-0.0326513229177634,-0.2074381166372632,-0.2048481789796296,3139.6777741388,2.128943325831244e-08,3139.6777741175106,1569.8388870587553,1569.8388870800447,690.6244710710762,0.05
-0.0336280242012218,-0.2090864251153235,-0.2046360057877639,3261.3379395723823,8.673651029531817e-09,3261.3379395637085,1630.6689697818542,1630.668969790528,712.3664645120687,0.05
-0.0338108599878929,-0.2027146806191102,-0.2022849861081987,2234.855898862067,1.1941865894718122e-07,2234.8558987426486,1117.4279493713243,1117.4279494907428,529.0428964903151,0.05
-0.0341758921123794,-0.2039677570637254,-0.2027002326725633,2576.5644658708093,1.0434550828779193e-07,2576.564465766464,1288.282232883232,1288.2822329875773,593.4465759155937,0.05
-0.0329289986336674,-0.2031534274623502,-0.202976373009994,2179.0595636810303,1.0119435970655937e-07,2179.059563579836,1089.529781789918,1089.5297818911124,511.5239216721947,0.05
-0.0328766732670739,-0.2044631619727019,-0.2036390550841937,2504.792290852912,7.594728696941055e-08,2504.792290776965,1252.3961453884824,1252.3961454644298,572.8426952456439,0.05
-0.0337837698701166,-0.205297611331217,-0.2034881086665114,2785.0314684383466,7.422601693441588e-08,2785.0314683641204,1392.5157341820602,1392.5157342562864,630.9746236148986,0.05
-0.0348217285219785,-0.2054282496195641,-0.2029280805282297,2823.951313017528,8.50504931908771e-08,2823.9513129324773,1411.9756564662387,1411.9756565512891,640.487400303512,0.05
-0.0328816299039008,-0.2059316708865121,-0.2042373798370545,2994.628172205074,5.05024976936618e-08,2994.6281721545715,1497.3140860772858,1497.3140861277882,666.8664447941748,0.05
-0.0350610964880507,-0.2029869773508531,-0.2017224293345272,2503.598877881638,1.3674915258666346e-07,2503.598877744889,1251.7994388724444,1251.7994390091937,584.7615055019164,0.05
-0.0359157080440335,-0.2045872955998575,-0.2019224736711224,2661.153051436997,1.1717680305881097e-07,2661.15305131982,1330.57652565991,1330.576525777087,613.4246392517082,0.05
-0.034384109957453,-0.2069084836039771,-0.2036834609791054,3029.8817722137683,5.33570495655431e-08,3029.8817721604114,1514.9408860802057,1514.9408861335626,676.3056732933678,0.05
-0.0363731807042204,-0.2068176595403463,-0.2023952419690811,2749.6446153122306,8.489834529158175e-08,2749.6446152273325,1374.8223076136662,1374.8223076985644,625.0070955660492,0.05
-0.0356780920168232,-0.2089812299311968,-0.203343957191652,2946.000467694216,3.550397697724416e-08,2946.000467658712,1473.000233829356,1473.0002338648599,655.7228914331366,0.05
-0.0365719328284323,-0.2033680123985001,-0.2009619841439508,2548.2632539927768,1.512194687418408e-07,2548.2632538415573,1274.1316269207787,1274.131627071998,596.9026353525305,0.05
-0.0329257541121928,-0.2019044199058265,-0.2022943517530678,1963.161286111144,1.251705028336813e-07,1963.1612859859733,981.5806429929867,981.5806431181572,472.48927320761555,0.05
-0.0356152541490628,-0.201841431148564,-0.2007877167288885,2342.6620815379865,1.6805567820943284e-07,2342.662081369931,1171.3310406849655,1171.331040853021,558.9487225312588,0.05
-0.0341771539636488,-0.2014909351904551,-0.2014090504473424,2126.2368288951466,1.548095740541345e-07,2126.236828740337,1063.1184143701685,1063.118414524978,512.0905243371717,0.05
-0.0318700413182154,-0.2023014648580354,-0.2030336131516962,1745.84555981598,1.02860566261543e-07,1745.8455597131194,872.9227798565597,872.9227799594204,422.2614328980287,0.05
-0.0307888515218808,-0.2025678437978564,-0.2036917539226447,1648.3983374566303,8.365474573100352e-08,1648.3983373729757,824.1991686864878,824.1991687701425,394.8872955591706,0.05
-0.0308167246701,-0.201495046775,-0.203027822835,1290.922778875715,1.048633822729357e-07,1290.9227787708517,645.4613893854258,645.4613894902892,331.8852834703035,0.05
-0.0285460732954516,-0.2029793572188664,-0.2049638071087135,1348.1062125457374,5.016142067268976e-08,1348.106212495576,674.053106247788,674.0531062979494,325.1291190504171,0.05
-0.0296828014115197,-0.2028493976367439,-0.2043643741852852,1491.235289856674,6.518448922883467e-08,1491.2352897914895,745.6176448957448,745.6176449609292,360.7273218605976,0.05
-0.0297617256630029,-0.2017358983824544,-0.2036396347095458,1273.6916566387938,8.534749456899623e-08,1273.6916565534464,636.8458282767232,636.8458283620706,316.3879048818924,0.05
-0.0274530997467742,-0.2028711402224842,-0.2054054729892808,1372.6788448138589,3.858492386060329e-08,1372.678844775274,686.339422387637,686.3394224262219,336.63776237611955,0.05
-0.0266557326239232,-0.2034835455981432,-0.2061671581468711,1519.8363579736636,2.2593104534457705e-08,1519.8363579510703,759.9181789755352,759.9181789981284,379.66947911721115,0.05
-0.028720151583182,-0.2019069616716941,-0.2042044519316327,1185.176584537193,6.776674392561567e-08,1185.1765844694264,592.5882922347132,592.5882923024799,299.0789975323646,0.05
-0.0276095957786634,-0.2020475063874772,-0.2047963291691936,1271.113804326493,5.1106443568144815e-08,1271.1138042753864,635.5569021376932,635.5569021887998,319.2408881872351,0.05
-0.0264438275523,-0.202179780676,-0.205442210379,1453.344459771898,3.7267429748516464e-08,1453.3444597346306,726.6722298673153,726.6722299045828,349.4902128512541,0.05
-0.0374401156769786,-0.2051821852625298,-0.2011236853293001,2578.908798521088,1.3075293268300914e-07,2578.908798390335,1289.4543991951675,1289.4543993259206,598.2788148695864,0.05
-0.0378260064094047,-0.2091627738177633,-0.2019018112482703,2548.3908273330394,6.58455888326747e-08,2548.390827267194,1274.195413633597,1274.1954136994425,579.7441996891569,0.05
-0.0385327896085855,-0.2072501115394122,-0.2009659337057243,2416.233027136335,1.1064825731526045e-07,2416.2330270256866,1208.1165135128433,1208.1165136234915,562.3950903823319,0.05
-0.0318247154715136,-0.201166097694333,-0.2023716739013416,1485.8726625392908,1.231688139341209e-07,1485.872662416122,742.936331208061,742.9363313312298,379.05513040569,0.05
-0.0327447661117042,-0.2007402103224483,-0.2016732375936518,1684.5135604365778,1.4753853371152417e-07,1684.5135602890393,842.2567801445197,842.2567802920581,423.0546833030494,0.05
-0.0336351369294646,-0.2001542045082714,-0.2008524259785283,1798.6521212182945,1.777484556342516e-07,1798.652121040546,899.326060520273,899.3260606980215,448.3240356765026,0.15
-0.0314950771291782,-0.2257243170020019,-0.2015262831438433,1886.3329099503324,2.05277274811393e-07,1886.332909745055,943.1664548725275,943.1664550778048,410.0332020817942,0.05
-0.0299099642532804,-0.2268924183106038,-0.2013927577191861,1966.7220039462525,2.314807461904358e-07,1966.7220037147717,983.3610018573859,983.3610020888666,426.3579300643467,0.05
-0.0294140907797039,-0.2245600874338206,-0.20303396100822,2023.758520443518,2.097000844989569e-07,2023.7585202338178,1011.8792601169089,1011.879260326609,439.6909540032252,0.05
-0.031609653109008,-0.2238741810077184,-0.2025164588327447,1811.1011945378532,1.8848150521114706e-07,1811.1011943493718,905.5505971746859,905.5505973631673,394.87612900575294,0.05
-0.0303663584448538,-0.2232807186713215,-0.2033526137273427,1908.2763668875823,1.9073390980501686e-07,1908.2763666968483,954.1381833484241,954.1381835391581,418.05602963913367,0.05
-0.0336999249581914,-0.2243245197374459,-0.2012822324134494,1655.953970710878,1.7466412635292865e-07,1655.9539705362138,827.9769852681069,827.976985442771,365.3131595904282,0.05
-0.0238777166310673,-0.195944135775959,-0.200841472846616,1662.7320902952806,1.1150667760789113e-07,1662.7320901837738,831.3660450918869,831.3660452033937,323.34778875035596,0.05
-0.0223735288093799,-0.1958840659395281,-0.2011964470630067,2416.9330867905555,9.048527613905017e-08,2416.9330867000704,1208.4665433500352,1208.4665434405204,459.63898866420703,0.05
-0.0209184813168,-0.1959281292849999,-0.201712510511,3464.539151198747,7.577052889793737e-08,3464.5391511229764,1732.2695755614882,1732.2695756372586,661.9672871911549,0.05
-0.0309816381718588,-0.2003745281602005,-0.2022250487093382,1211.856161211154,1.2658947976930546e-07,1211.8561610845645,605.9280805422823,605.9280806688716,323.62290230054447,0.15
-0.0318169795362026,-0.2003377182268507,-0.201835696607366,1372.4823688315078,1.4120509036345205e-07,1372.4823686903026,686.2411843451513,686.2411844863565,355.02993487744226,0.15
-0.0324522181061578,-0.1998644976244059,-0.2012229784668499,1530.1376254246795,1.6122433455863317e-07,1530.1376252634552,765.0688126317276,765.0688127929519,388.233954785989,0.15
-0.0300259744124061,-0.2005423200771247,-0.2027411095337427,1073.2580028389657,1.1087188764686653e-07,1073.2580027280937,536.6290013640469,536.6290014749188,296.1919138240382,0.05
-0.0302719597039337,-0.1995789564171451,-0.2019544316548,1085.3919281854162,1.3390178038202988e-07,1085.3919280515145,542.6959640257572,542.695964159659,293.7530542633284,0.15
-0.0314076812570873,-0.1996632967838666,-0.201543200241203,1251.868346468789,1.481443311448907e-07,1251.8683463206446,625.9341731603223,625.9341733084667,327.667950032536,0.15
-0.0319266387249146,-0.1988090706959933,-0.2006806482243868,1236.0593490189133,1.738866638605643e-07,1236.0593488450265,618.0296744225133,618.0296745964,320.11812602417115,0.15
-0.0291926271252366,-0.1997787884855822,-0.2025327030530799,1033.16275990197,1.1535800156049529e-07,1033.162759786612,516.581379893306,516.581380008664,284.81682335160554,0.05
-0.0291349662430958,-0.1990688074343467,-0.2020107235545326,987.480820480642,1.2748918489755242e-07,987.4808203531528,493.7404101765764,493.7404103040656,277.7005442871842,0.15
-0.0283214893846,-0.1991389501409999,-0.202374342257,968.1087942157455,1.1657753465643587e-07,968.108794099168,484.054397049584,484.05439716616155,271.91541817143315,0.05
-0.0308024381285688,-0.1989729508805789,-0.2012781201836109,1096.0363788126629,1.546107749077376e-07,1096.0363786580522,548.0181893290261,548.0181894836368,292.44897680954824,0.15
-0.0296810267127125,-0.1984860254682465,-0.2013309760116427,925.4627438370368,1.4675229824464025e-07,925.4627436902845,462.73137184514223,462.73137199189455,258.35769244421897,0.15
-0.0285409532089647,-0.1983764352724146,-0.2016657473852967,857.6558605698497,1.2972302428054653e-07,857.6558604401266,428.8279302200633,428.82793034978636,252.3968232669486,0.05
-0.0287472277095137,-0.1976080161192556,-0.2009196911950122,768.8782817613989,1.489487775213686e-07,768.8782816124501,384.43914080622505,384.4391409551738,230.10129640212773,0.15
-0.029662396411704,-0.2010595766753147,-0.2032405292434024,1164.6171706972896,9.616857263114561e-08,1164.617170601121,582.3085853005605,582.3085853967291,302.7177918815195,0.05
-0.0288403211678553,-0.2012017286035828,-0.2036821340802405,1082.2341195126776,8.067399935178216e-08,1082.2341194320036,541.1170597160018,541.1170597966758,285.43591350737137,0.05
-0.0290277694075955,-0.2004515051910262,-0.2030842014878842,1054.130660712102,9.978126664497705e-08,1054.1306606123208,527.0653303061604,527.0653304059417,282.03261099021364,0.05
-0.0268536965576337,-0.2013708638265964,-0.2046817073440177,1351.196237855468,5.302858375111809e-08,1351.1962378024396,675.5981189012198,675.5981189542483,324.1202562363374,0.05
-0.0276157081065289,-0.2011334047059309,-0.204163479794248,1200.5596641739628,6.725352042780469e-08,1200.5596641067093,600.2798320533547,600.2798321206081,299.89693284094903,0.05
-0.0260206725940988,-0.2010989385693348,-0.2048907112506429,1397.575865227329,4.8084427580313584e-08,1397.5758651792444,698.7879325896222,698.7879326377067,325.2299928528585,0.05
-0.0278092983850097,-0.200413719900129,-0.2035546431766606,1192.3501713742316,8.304006705757293e-08,1192.3501712911916,596.1750856455958,596.1750857286358,301.29450457422575,0.05
-0.0280795308544919,-0.1997427482481537,-0.2029367615022118,1056.0786791262074,9.980911579041681e-08,1056.0786790263983,528.0393395131991,528.0393396130082,282.5378996941927,0.05
-0.026511443843271,-0.2002162286249993,-0.2039674388713741,1294.4670028503626,6.9174544969154e-08,1294.467002781188,647.233501390594,647.2335014597686,310.65099491845586,0.05
-0.0254309333162938,-0.2001625520059236,-0.2044472978362419,1379.7132503463151,5.72096360977221e-08,1379.7132502891054,689.8566251445527,689.8566252017624,304.9433233321373,0.05
-0.025627325485965,-0.1997213848054686,-0.2039680394233984,1351.394681239243,6.609308200311696e-08,1351.39468117315,675.697340586575,675.697340652668,304.2308513016504,0.05
-0.0271654874074533,-0.1997233186765535,-0.2032875461151257,1164.5794342567938,8.527806985793323e-08,1164.5794341715157,582.2897170857578,582.2897171710359,292.9657696176259,0.05
-0.0246643659588,-0.1992561803459999,-0.204024858293,1463.8061530362315,6.270272044143133e-08,1463.806152973529,731.9030764867645,731.9030765494671,293.74738370967793,0.05
-0.0271745726574315,-0.1991312784114211,-0.2028006771650726,1095.597784594606,9.822630638507921e-08,1095.5977844963797,547.7988922481899,547.7988923464162,281.08798168008923,0.05
-0.0259120880038005,-0.1991635839693555,-0.2033464198896527,1237.061862940567,7.938792778037342e-08,1237.061862861179,618.5309314305895,618.5309315099774,286.5544097413539,0.05
-0.0233240942569527,-0.2269983583556213,-0.2026336878637168,2512.26934248119,2.727181938599358e-07,2512.2693422084717,1256.1346711042358,1256.1346713769542,554.8798677449724,0.05
-0.0222779363259328,-0.2283761561934765,-0.2014719175727071,2158.0693579622625,2.885580717549852e-07,2158.0693576737044,1079.0346788368522,1079.0346791254103,481.412049612425,0.05
-0.0214612067974,-0.2263828165389999,-0.2028907144219999,2506.7772142775752,2.7210209981606706e-07,2506.777214005473,1253.3886070027365,1253.3886072748387,557.117731127182,0.05
-0.0231242147285001,-0.225193959293991,-0.2038846597008353,2890.639401746642,2.588336531089476e-07,2890.6394014878083,1445.3197007439041,1445.3197010027377,640.9616246759788,0.05
-0.0255183589680368,-0.2262342381052943,-0.2030281715368884,2447.8604494996102,2.592987942606197e-07,2447.8604492403115,1223.9302246201557,1223.9302248794545,536.5564940634697,0.05
-0.0248135537601005,-0.2240140617821888,-0.2045336371746953,2788.4245911298644,2.4063921648982505e-07,2788.4245908892253,1394.2122954446127,1394.2122956852518,620.5855881032387,0.05
-0.0273031725484007,-0.2245021792265089,-0.2037442164245395,2316.2260809549566,2.2905512169231986e-07,2316.2260807259013,1158.1130403629506,1158.113040592006,510.1916466685961,0.05
-0.0254559222381967,-0.2288508687461258,-0.2010510495842518,2047.231800381876,2.789774067300904e-07,2047.2318001028984,1023.6159000514492,1023.6159003304267,446.8615085302533,0.05
-0.027829753852352,-0.2268056493589535,-0.2021261269623812,2147.372252126171,2.4700260626320723e-07,2147.3722518791687,1073.6861259395844,1073.6861261865868,464.3947058581774,0.05
-0.0266962161959982,-0.2230067677983652,-0.2047386679583163,2534.329540241813,2.1823353217052125e-07,2534.3295400235793,1267.1647700117896,1267.1647702300234,569.175028048683,0.05
-0.0273676356418396,-0.1984331827825502,-0.2021289469697758,967.9853783669596,1.134039364527297e-07,967.9853782535556,483.9926891267778,483.9926892401818,262.07237994832604,0.05
-0.0276541157916148,-0.1977417237066689,-0.2014161768629044,817.4140139681962,1.2919350362308848e-07,817.4140138390027,408.70700691950134,408.70700704869483,239.3409062769745,0.05
-0.0248752884073261,-0.1986077187538079,-0.203284645599759,1325.324728535133,7.428960440705893e-08,1325.3247284608435,662.6623642304218,662.6623643047113,273.0610387240316,0.05
-0.0238218634247837,-0.1984261866238536,-0.203599879821758,1718.006674840911,6.337630089806119e-08,1718.0066747775347,859.0033373887674,859.0033374521437,316.30132589924034,0.05
-0.0258828987428332,-0.198240309260311,-0.2025050934011386,1097.3070263055874,9.594297896085195e-08,1097.3070262096444,548.6535131048222,548.6535132007652,255.6774125143019,0.05
-0.0267840797298485,-0.1977224611747043,-0.2016945780762603,919.5072095064723,1.1607794576962197e-07,919.5072093903945,459.7536046951972,459.7536048112751,237.38349504252938,0.05
-0.0277890109225102,-0.1970647044300172,-0.2007487663552799,751.2962563478045,1.446398112440972e-07,751.2962562031647,375.64812810158236,375.64812824622214,224.3323539367533,0.05
-0.0269440676327542,-0.1972435718527163,-0.2011942908074465,789.317442995119,1.2784963548360337e-07,789.3174428672694,394.6587214336347,394.6587215614843,218.10550877567152,0.05
-0.0242968327677064,-0.1977286268766252,-0.2026322300269051,1493.0025461985126,8.205901109201163e-08,1493.0025461164537,746.5012730582268,746.5012731402858,282.9770652439376,0.05
-0.0229374834529889,-0.1976308812751589,-0.2031277405011508,1915.88826848758,6.480520689527192e-08,1915.888268422775,957.9441342113874,957.9441342761926,352.8189735871248,0.05
-0.0247435726862352,-0.1970377424159116,-0.2017348063165636,1275.314120986275,1.0212828639952616e-07,1275.3141208841466,637.6570604420733,637.6570605442016,247.60948972377105,0.05
