x_m,y_m,z_m,VM_cycle_max_Pa,VM_cycle_min_Pa,VM_stress_range_Pa,VM_stress_amplitude_Pa,VM_midrange_stress_Pa,VM_temporal_mean_Pa,t_VM_max_s
0.007369512673866,-0.1832471061484171,-0.3139457315957173,867.1686461409845,5.190855606672477e-08,867.168646089076,433.584323044538,433.5843230964465,238.72716623985716,0.15
0.0076302413503482,-0.1828159883213972,-0.3143495423001272,839.3795794215234,4.9249107943636013e-08,839.3795793722743,419.68978968613715,419.6897897353863,233.38107285795056,0.05
0.0075533289097136,-0.1826785904152939,-0.3139158195621806,905.4419909871494,5.752704744076072e-08,905.4419909296224,452.7209954648112,452.7209955223382,247.41984246960976,0.15
0.0073205195949355,-0.1828101401429195,-0.313245490535906,965.678671191241,6.349924605972859e-08,965.6786711277418,482.8393355638709,482.83933562737013,266.3211530716412,0.15
0.0076415025009548,-0.182221292820035,-0.3136312532926121,961.107526822553,6.318650918065341e-08,961.1075267593666,480.5537633796833,480.55376344286975,264.05274945376544,0.15
0.0078478470824546,-0.1816494259795517,-0.3135425745849899,997.4591281908762,6.775534041338755e-08,997.4591281231209,498.72956406156044,498.72956412931575,277.9372646275757,0.15
0.0075262729380368,-0.1821037249058335,-0.3130515603503401,1021.2177930397742,7.142601413594196e-08,1021.2177929683481,510.60889648417407,510.6088965556001,284.52675336433725,0.15
0.0077335970709522,-0.1815373983459322,-0.3129581268031061,1075.9433207142715,7.666934996478633e-08,1075.9433206376023,537.9716603188011,537.9716603954704,298.7561768838787,0.05
0.0077951490606843,-0.1810694879098776,-0.3124027715822761,1248.1016071059018,8.053611673451588e-08,1248.1016070253656,624.0508035126828,624.050803593219,320.5906853464474,0.05
0.0090005937677165,-0.1792001065830769,-0.3128326391723721,1531.0224760302244,8.271259788384054e-08,1531.0224759475118,765.5112379737559,765.5112380564685,325.1088123616958,0.05
0.00964422001626,-0.1784801750850778,-0.3131009445307323,1614.358859307942,8.695641705386104e-08,1614.3588592209858,807.1794296104929,807.1794296974492,324.34422661275715,0.05
0.0081054874237311,-0.1809143346891721,-0.3132623332161355,1124.683473616534,7.357499193265756e-08,1124.683473542959,562.3417367714795,562.3417368450545,299.63734772810335,0.05
0.0081234146142118,-0.181289083453309,-0.3139475212934163,968.4863840566404,6.380097039094439e-08,968.4863839928395,484.24319199641974,484.2431920602207,271.9157876700415,0.15
0.0083667999966105,-0.1800859484954937,-0.3126090642920879,1377.614122375768,8.151008056689058e-08,1377.6141222942579,688.8070611471289,688.807061228639,322.85064667653387,0.05
0.0094157499451868,-0.1790117590779678,-0.3137446180660799,1432.923378248492,7.816203456106148e-08,1432.9233781703301,716.4616890851651,716.461689163327,313.7624615883457,0.05
0.0083762505079685,-0.180784740782266,-0.3139780178819829,1031.795367695673,6.601886011648115e-08,1031.795367629654,515.897683814827,515.8976838808459,282.6835520247742,0.05
0.0084068644935755,-0.1809899395463477,-0.3144232154358965,946.011637487346,6.052636989724204e-08,946.0116374268196,473.0058187134098,473.0058187739362,263.86695808645004,0.15
0.0088795597756556,-0.1796547276419395,-0.3134761118256089,1355.6743297741048,7.82804885256669e-08,1355.6743296958243,677.8371648479122,677.8371649261926,313.057318533072,0.05
0.0085216752506979,-0.1803258544149267,-0.3136378853139028,1197.393159136131,7.348754911849944e-08,1197.3931590626435,598.6965795313217,598.6965796048094,301.01941117494516,0.05
0.0082258001766437,-0.1814489077190872,-0.3145354535191187,912.4154070131132,5.6423510436394834e-08,912.4154069566897,456.20770347834485,456.2077035347683,251.16264991439502,0.15
0.0079306859120684,-0.1818585841506024,-0.3141358036924963,927.2881851357836,5.7245693134453735e-08,927.2881850785379,463.64409253926897,463.6440925965146,254.4543792059671,0.15
0.007715984484974,-0.1823967941299224,-0.3141242776260969,894.128182776392,5.481496470963647e-08,894.128182721577,447.0640913607885,447.0640914156035,245.9327934580041,0.15
0.0078921638968239,-0.182340445872979,-0.3146476031815521,850.569032126237,4.938729265060618e-08,850.5690320768497,425.28451603842484,425.2845160878121,233.79185281664942,0.05
0.0077567116161162,-0.1828886712076764,-0.3148580348378491,995.5752388659076,4.1314553603927056e-08,995.575238824593,497.7876194122965,497.7876194536111,228.79526870063737,0.05
0.0084788559575454,-0.1811608734574644,-0.3149231120149143,899.9084370131274,5.1668682080461674e-08,899.9084369614586,449.9542184807293,449.95421853239804,247.16511701372949,0.15
0.0099256876482377,-0.1786598279703622,-0.3144231413430388,1326.8041756869736,7.084136071270865e-08,1326.8041756161322,663.4020878080661,663.4020878789075,300.49160694550386,0.05
0.0100429057195208,-0.1783250106823422,-0.3138990555208651,1476.059394403794,7.799700588963355e-08,1476.059394325797,738.0296971628985,738.0296972408954,310.382940323293,0.05
0.0102715144825697,-0.1778797145088352,-0.3133177703266029,1594.5923806289247,8.64666890537696e-08,1594.592380542458,797.296190271229,797.2961903576958,311.14114401545083,0.05
0.0099653151689294,-0.1778833030103766,-0.3124013444203858,1720.8817309683293,9.049561369589972e-08,1720.8817308778337,860.4408654389168,860.4408655294125,315.3537561664111,0.05
0.0105680466815453,-0.1778727354032364,-0.3141304202595402,1423.8922681859567,7.774286805925916e-08,1423.8922681082138,711.9461340541069,711.9461341318498,301.5574027222241,0.05
0.010347915034523,-0.1782043584746808,-0.3144385748973727,1355.0340541600408,7.358349060286274e-08,1355.0340540864572,677.5170270432286,677.5170271168122,299.5215622976025,0.05
0.007845701255573,-0.1831009130856098,-0.3153789616707688,1300.0110519075602,3.056736384147091e-08,1300.0110518769927,650.0055259384964,650.0055259690638,235.02142103907153,0.05
0.0079412300919335,-0.1832927216330749,-0.3158713460507506,1729.8369878508008,2.2554143883090035e-08,1729.8369878282467,864.9184939141234,864.9184939366775,255.04315240444382,0.05
0.0081139529850125,-0.1818618402839976,-0.3147519138933543,860.8397277235151,4.978164809640647e-08,860.8397276737335,430.41986383686674,430.4198638866484,238.61581581313257,0.15
0.0079760059996428,-0.1825833235667937,-0.3152128756193179,1090.9247016924676,3.7741069780830075e-08,1090.9247016547265,545.4623508273633,545.4623508651043,230.32640059211056,0.05
0.0080833562766982,-0.1827716230027725,-0.3157550043214128,1449.306627243411,2.7616268027540287e-08,1449.3066272157946,724.6533136078973,724.6533136355137,241.50571930050793,0.05
0.0086864921953506,-0.1806711025604005,-0.3148014065148253,939.9536041816305,5.716182175198148e-08,939.9536041244686,469.9768020622343,469.97680211939615,260.69889860036574,0.15
0.009507320163972,-0.1792121108227742,-0.3144967514468033,1243.5805177738284,6.813576242168424e-08,1243.5805177056927,621.7902588528464,621.7902589209821,296.37357603416547,0.05
0.0091707161102119,-0.1795210591304222,-0.3141384324585967,1259.8476256400518,6.977001371624549e-08,1259.8476255702817,629.9238127851409,629.9238128549109,301.05904881911465,0.05
0.0086372727865364,-0.1804566512941426,-0.3142696764647351,1046.0762033863896,6.428425502623297e-08,1046.0762033221054,523.0381016610527,523.0381017253369,281.0932362435315,0.05
0.0088647481214697,-0.1799909827041753,-0.3141309210479501,1167.844788290078,6.719483976068396e-08,1167.8447882228832,583.9223941114416,583.9223941786364,292.92251086893367,0.05
0.0091752346899409,-0.1797346344141463,-0.3146016630846495,1131.5279733841824,6.474776748956504e-08,1131.5279733194345,565.7639866597173,565.7639867244651,285.62527173897865,0.05
0.0089177475333367,-0.1801975857293664,-0.3146970407191735,1027.86342170278,6.127999822191208e-08,1027.8634216415,513.93171082075,513.93171088203,274.2369814737378,0.05
