x_mm,y_mm,z_mm,TAWSS_vector_Pa,OSI,RRT_1_per_Pa,mean_WSSx_Pa,mean_WSSy_Pa,mean_WSSz_Pa,mean_WSS_vector_magnitude_Pa,peak_WSS_magnitude_Pa,t_peak_WSS_s
-21.609682720884937,177.84178399631455,-239.2833522556361,0.6331053375715197,0.26729121613919843,3.393760986156076,0.053063938399488884,0.21159426594386951,0.1980798478383508,0.29465834632410115,2.7072242746421336,0.2
-21.13202155330008,176.608153916,-238.56887728399997,0.6691072181612442,0.27682835862245564,3.3483841832971017,0.04090723747213922,0.209421337915272,0.20895460494773632,0.29865151226921505,2.8247785869626023,0.2
-21.22410305611573,178.14527707655492,-238.20609415284304,0.6398421940494309,0.2916815414288988,3.7511927031668617,0.048312375293784654,0.196600929745589,0.17343554170676484,0.2665818791862577,2.6445993888325345,0.2
-21.75598619573492,176.9006196658584,-240.0143550775405,0.6539036789673125,0.2397651573847867,2.9382637700315883,0.055189979842405736,0.23111704475461564,0.24365606883700763,0.3403370419631351,2.879588610940822,0.2
-20.74426481453768,181.90762238929457,-237.6265963407071,0.5963793860885265,0.2922131592767235,4.034868087016134,0.0951866430112444,0.18951101582684668,0.12825573596459536,0.24783957701564416,2.45251330905058,0.2
-20.770843410919767,180.8637167134351,-237.1505469768421,0.6079100624090452,0.313590386260813,4.412272898945224,0.07247270747455027,0.17706068729333743,0.12150375736071531,0.22664055984367037,2.4222345106279977,0.2
-20.29767425170012,182.000761816,-236.51353586099992,0.6195041683633286,0.3020839795620992,4.0779774654136,0.09532379079356113,0.18591870365648308,0.12837547436136823,0.24521959929432252,2.524253185381272,0.2
-20.31017800359561,182.8913173147529,-237.23992031190585,0.6097186552790164,0.28117956658320514,3.7475949693916175,0.11602529435167566,0.19540133822612357,0.13985299437978338,0.2668378008209194,2.556563140910237,0.2
-21.307852209427917,181.0713601339272,-238.63301423743107,0.6087306353443718,0.28940462565364566,3.900282080076507,0.0882704141150138,0.18679316799185425,0.15183331779599613,0.25639171205288414,2.5718905530928162,0.2
-21.104002250452016,179.55060677776245,-237.73558707809576,0.6152402961897863,0.301859696839503,4.10159153978791,0.05989491485189321,0.1871057577537061,0.14438239769572875,0.24380779760719645,2.5273715521849494,0.2
-21.661958404803656,179.28898005050252,-239.1781732875956,0.6270521896446377,0.2790236579437067,3.6084486996334144,0.06979880869385494,0.1995210036677212,0.1792179965419333,0.2771273982921223,2.694534373514805,0.2
-22.06972291632373,178.2755365973593,-240.3562271326072,0.6292857472608897,0.24238482980258969,3.0842578238418557,0.06830860240561551,0.22245548199744675,0.22576694194330563,0.3242271097668373,2.8307443263494,0.2
-22.3274931920822,177.2072000308211,-241.3460604903924,0.6508669259175821,0.20549318194981447,2.60844958701593,0.07270426864889229,0.2517192789414397,0.27986365137206326,0.3833694946521859,2.9948747237944313,0.2
-20.155092088005446,183.9454309401001,-237.93636387770297,0.5971116594994476,0.26688956425305105,3.592135716529063,0.13299311195475771,0.2017268551934056,0.13826723240868014,0.27838591827100007,2.4785229797022112,0.2
-19.757067781000057,185.16280016600004,-238.537725732,0.5876901460211555,0.24384493048203976,3.3213805657493607,0.15964546934419266,0.21670136243764718,0.1349176840398261,0.3010796204181386,2.3932721130893517,0.2
-20.58043976622162,183.84788914829625,-239.04428442455549,0.5817074468888842,0.2612317021249621,3.5998857465553606,0.13661491748301594,0.19782330053740324,0.13916787647153786,0.2777865939097858,2.4445800614914375,0.2
-20.511343466272667,184.53325231944748,-239.8414143454662,0.5744490936654123,0.2423788742146809,3.3786015894262014,0.15595361237031907,0.2081301385388631,0.14129663728173703,0.29598044443287946,2.426122180313973,0.2
-20.885652405906686,182.63488828893293,-238.56707706513657,0.5934850420004972,0.27920673432186444,3.8157015959898266,0.1136764323309227,0.18988951704881135,0.14036718367793743,0.2620750011088305,2.5094679362295524,0.2
-21.55446162318146,182.03218181140096,-239.8853441502285,0.5840581218680126,0.266490218124151,3.666138422454129,0.11206720315820816,0.18907109862323868,0.1615384256414459,0.2727665692804353,2.5452795768816747,0.2
-21.145696554149765,183.29394397050024,-239.9862018672321,0.5740397290526702,0.2614000121919813,3.6505444123359116,0.12950655440005762,0.19721827656098365,0.13918191159675253,0.27393174470657095,2.389324718463992,0.2
-21.937202219569475,180.6604530355423,-240.133495131136,0.5958042600661193,0.2598843836794176,3.494990456179542,0.0951695035379578,0.20248394659439728,0.1783531722011704,0.2861238142244096,2.6035389896975034,0.2
-22.26154728641355,179.46920695052594,-240.7565722215684,0.6020342981118602,0.25288891408284475,3.3609073562779477,0.08085793760036726,0.20253525854669904,0.20241230194158846,0.29753869833158825,2.67715400505646,0.2
-22.413901211114933,180.4427800181964,-241.3522000654086,0.5963247251972746,0.23255986019971164,3.135166406592695,0.10491098989901365,0.21601745319079935,0.20992168954178314,0.3189623357462553,2.7039305838367693,0.2
-23.3688677615354,178.76005697972684,-243.7741110580844,0.6521370677628372,0.1463917167090802,2.1682466701647547,0.1223028111772931,0.27500332575983094,0.34946044883306604,0.46120213800398224,3.2119637002602723,0.2
-23.24907332324713,177.8664116637359,-243.5728747607424,0.6601221087390241,0.1493847103093514,2.160304026173031,0.10771218338643249,0.28045501684990887,0.3521611143228685,0.46289780877346953,3.135678462682083,0.2
-22.98682818616664,178.58666116261745,-242.73901735617056,0.6507368759549991,0.17839890118865492,2.3891700525793844,0.10597730220751213,0.2575656570562086,0.3124377651982895,0.4185553886883793,3.1077293220415423,0.2
-22.824825829605206,177.53245286430558,-242.5299739234703,0.6553251297965288,0.17953690702700248,2.3808671459365978,0.09067665686390465,0.2619360964806594,0.3155627603542382,0.42001503599505335,3.084929822861999,0.2
-22.58412637911783,178.39888169526452,-241.68454530959596,0.6328486637630906,0.20947839401461632,2.719516515723898,0.08712203939152445,0.2366119314264063,0.26765083259776246,0.3677124202843143,2.932151672123592,0.2
-22.74215771849702,179.57196926122333,-242.06230647230225,0.6243672797618482,0.21075936279963947,2.7686659467107733,0.10403192282777526,0.23129142823529514,0.25716935925161366,0.3611847796907455,2.942998994743432,0.2
-21.19318273960406,183.96826417691736,-241.03057038967904,0.558796268908604,0.2354650063961884,3.3824655069463048,0.15218855382524832,0.20319324294701732,0.15151085854406218,0.29564233484314273,2.417262241368728,0.2
-22.11302416561033,181.5550893446648,-241.0887110208712,0.5869852936758274,0.24320745801682364,3.31711384808023,0.11770473250058558,0.20330740532706812,0.18892850885996845,0.30146689133951404,2.6448591199121685,0.2
-21.714098277937293,182.75845290565292,-241.01807085329744,0.5697765936991293,0.2455129034860597,3.4482570514202253,0.131071261110339,0.1966768843941809,0.16804596159764018,0.2900015819841889,2.4454281442237287,0.2
-22.71193296552345,180.5273746199306,-242.21539163065,0.6001643383385258,0.21322555862664633,2.9050885572316516,0.1166325074910304,0.21400485757708487,0.24308158320747575,0.34422358571847833,2.810747006529778,0.2
-23.607769070111228,178.1910736875228,-244.49383234229916,0.6699212020471317,0.12180597773488061,1.9734749650306145,0.126493369727825,0.29254602829171783,0.3939312127343635,0.5067203880057769,3.2715264614878756,0.2
-22.485690741614707,181.31948888430955,-241.99173209555852,0.5889739408887629,0.22399667816720692,3.0758107850355825,0.12293582599907828,0.21490563300141957,0.21072199412689044,0.3251175283164993,2.6866488712047687,0.2
-23.67922776301333,179.03114212447215,-244.64680700505247,0.6366232361033021,0.12375943613826718,2.087477974588257,0.13360564102176176,0.2752893579658575,0.3685801163320274,0.47904697063797486,3.1615200396712244,0.2
-23.118743445903004,179.46921090082725,-243.0952164742719,0.6363233596461101,0.17285535007038894,2.4018855831741774,0.12047942321501155,0.2545222168336556,0.30666232812826005,0.41633956546692136,3.1031851160046133,0.2
-23.446047295665405,179.6649433793786,-244.05591383042477,0.6313359546161972,0.1456316960191515,2.234882069489882,0.13562033081246333,0.26311223325319355,0.3355464038573636,0.44745090295894346,3.1591424864039785,0.2
-22.951292910997918,180.20972121030053,-242.78005908862127,0.6026314601542989,0.1942074174216718,2.713259032318643,0.11855794315026848,0.22716712697707667,0.26490738761625277,0.3685604610870639,2.8935462650565182,0.2
-22.18408060178698,182.33432002124135,-241.952970457664,0.5795689161550786,0.22623812480342503,3.1513159840677387,0.1368758289445724,0.20266494554741904,0.2022098564595906,0.3173277465845217,2.645546189670113,0.2
-21.78187824198337,183.45299674182212,-242.08198021002457,0.5460554355764641,0.21946972148022093,3.2640253790121694,0.1496777152962425,0.1931210868500614,0.18483372662683972,0.3063701668590095,2.5104094848436307,0.2
-22.28128220197741,182.96538542299464,-243.0061535810012,0.5594338126709629,0.20128040287205373,2.9919723620901197,0.15426413165943914,0.20095439685549324,0.2180092987580664,0.334227686281642,2.678510973129399,0.2
-22.85953211751394,180.99844019317345,-242.87671399452205,0.5967626504475343,0.19365246465657204,2.7349788960594053,0.13211185265073694,0.2238155320676932,0.25717882377557794,0.3656335342992275,2.8715862007251496,0.2
-23.208949710926536,180.36559696336363,-243.5816480408875,0.6117356821700946,0.16895962162564332,2.469023487009125,0.13457499328988023,0.24390775432405612,0.2940042547990633,0.4050184233813666,3.038957125968139,0.2
-23.907005624880824,178.49912406617491,-245.3113470954748,0.679117902425538,0.10286655490023033,1.8539087827403051,0.14148396290075616,0.296278427377273,0.42796573959793116,0.5394008644383663,3.310064355105349,0.2
-22.62795464365586,181.95577671085232,-242.9166948353336,0.5896400822237896,0.19768866520087186,2.804972291000794,0.14603927389088608,0.2183293814927412,0.24104775683067298,0.35650976061628303,2.7986264806088013,0.2
-23.078606378270244,181.4140332571636,-243.83493727335335,0.6118709177733882,0.16195575830576764,2.4173339426974443,0.15844971104565939,0.23602470253183333,0.30052661330823616,0.41367888082691806,3.0946992054277285,0.2
-22.7063150094479,182.5134094937476,-243.8199987050968,0.5740862273554782,0.17010980869013637,2.6401188234132107,0.16266269940150743,0.2119024646673365,0.2685247361264648,0.3787708307413132,2.8399957355959002,0.2
-23.945489577806757,179.2620171658194,-245.4545687749205,0.6367409242269054,0.1004008816783502,1.9650912394866953,0.14626508098982033,0.2825413381158459,0.39716248070515636,0.5088822238407676,3.1354662766455377,0.2
-23.450318908975905,180.5645712828364,-244.40436104696332,0.615900611247858,0.14030942444585853,2.256993510957866,0.15338925587215485,0.2543691895828498,0.32875017209327784,0.44306729068777917,3.1179561333221386,0.2
-23.719603690254303,179.8528877202779,-244.9144024044578,0.6212992055250738,0.11828852080889579,2.108307653914471,0.14850142524743398,0.26616504131223895,0.36342446480489493,0.47431407752246757,3.1335566233839445,0.2
-23.331106457218663,181.3958709208944,-244.6510348753155,0.6059308759783572,0.1351886288559238,2.26192684261933,0.16633276814615522,0.2419085397279053,0.33055546631628846,0.4421009473683913,3.136042964372662,0.2
-24.15059073263204,178.78232351778252,-246.0391494260857,0.6832493840573917,0.08390273035840323,1.7587167079800985,0.1530038114328494,0.30485609030927757,0.4549224892637642,0.5685964063811668,3.338567224558436,0.2
-23.066326924229443,182.0947232949661,-244.53587949016952,0.5872518704019268,0.13970679969219685,2.3631404263416123,0.17354984592044334,0.23547184059436962,0.30578208367686827,0.42316571154770694,3.0139609241340053,0.2
-23.950426221630583,180.01845744965829,-245.7144602972133,0.642688842894789,0.09492652306361954,1.9205934171761974,0.16575375535815845,0.2747448552142638,0.4100496481458728,0.5206724083592227,3.277923898665758,0.2
-24.15404628690341,179.47256889739123,-246.16361813397404,0.656987852186761,0.08225819697533043,1.8218169064292327,0.160237642428775,0.29163701908457723,0.4365384166856626,0.5489025798756053,3.258775507265055,0.2
-24.344454711796825,179.03719573753938,-246.68978790906303,0.7010213821218582,0.07864218531416278,1.6927299821834758,0.16414121350495453,0.29807252413426505,0.48291799439982325,0.5907616752378227,3.3622778716326542,0.2
-24.142835265562063,179.98700702489123,-246.36085278480945,0.6627761941982255,0.07844905029403687,1.7895878863602428,0.17411295872746138,0.27805570732356055,0.4523423293155163,0.5587878682135317,3.372017915013317,0.2
-23.5609333845613,181.02512810311543,-245.0973710620746,0.6117894331010436,0.11530359974606103,2.124466613000832,0.1699950371420468,0.26455616219126515,0.35025166025771515,0.470706385254739,3.1691686276021196,0.2
-23.718681253591143,180.46161054029955,-245.2004209380184,0.6119232023149063,0.11219421701183296,2.106972186445189,0.15973231805896793,0.26131154507717824,0.3625754941626403,0.47461471320471754,3.121002725121687,0.2
-23.795773513702105,180.74266519712327,-245.6804095047985,0.6360275542998896,0.09609619862016794,1.9463284593077013,0.175513225505309,0.2700034073045057,0.4003389409784386,0.5137878939280859,3.3245271480866037,0.2
-23.37187613701256,181.708905268816,-245.16898485250977,0.6186954208162142,0.11450677021157918,2.096410602687275,0.18231205385062113,0.2544166848996431,0.3599569295292426,0.4770057920514972,3.2972827737543953,0.2
-23.636512177934797,181.35113118643733,-245.74107151147035,0.62812233145966,0.09541060810629487,1.9674843144424679,0.18429858094725632,0.26175387876560197,0.3947790341293904,0.5082632642402403,3.3685101521779575,0.2
-24.32399682993953,179.64334852389507,-246.82026985816032,0.698422864629953,0.07251387826558409,1.6746711384650346,0.17719837755753545,0.29156866487793076,0.4900563939933875,0.5971321634625991,3.4710174542474683,0.2
-24.457861340351517,179.71422191696416,-247.365695670458,0.7235669083637479,0.09180957113215094,1.6928890288190819,0.1753198407997453,0.27268639571912856,0.49380043151234326,0.5907061732791639,3.574098790130438,0.2
-24.495041297277933,179.2630791175913,-247.27243573948655,0.7280143048065264,0.12316168689353568,1.8225314881303438,0.1549879619907889,0.27348594673534066,0.4497132343795463,0.5486873650813335,3.4217840682619514,0.2
-24.19515753718741,180.2247371624505,-246.7323594050484,0.6864782426513858,0.07011403038309638,1.6942986159038127,0.18533336241168916,0.28052259932477885,0.4850897272331192,0.5902147299261981,3.5559428488355698,0.2
-24.33660606526992,180.05641999665593,-247.14908461791697,0.7108360836634848,0.07096728277699815,1.6394951147976586,0.18670604537407337,0.28617362864759505,0.5052494780155498,0.609943872948604,3.600827773041515,0.2
-24.245464766424824,180.44718854894515,-247.16719025191364,0.7020430377555585,0.06760377019513464,1.647116694448318,0.1924141315908494,0.278440688366432,0.504027907557526,0.6071215253725165,3.6374764161843616,0.2
-24.611645022900003,179.46637434500002,-247.808511386,0.9061389226051312,0.16045657339156533,1.6250992562116164,0.17324691012960308,0.24128551708397045,0.5389051624604547,0.6153470295292428,3.872043617735551,0.2
-24.511623050048613,179.832146275275,-247.6719550962661,0.7314444417105415,0.1525958099445091,1.9676760888633207,0.15016110634688007,0.22545615500713342,0.4300027410594777,0.5082137276860828,3.3792616991578734,0.2
-24.015469203220285,180.4578872637518,-246.24336109945168,0.6646733764319718,0.0787517643659505,1.785762200935559,0.18490925458968765,0.2817229741461542,0.44724032099495475,0.5599849741897891,3.4546515991700737,0.2
-24.06941230115389,180.7195714224281,-246.7366698867213,0.6726293026864781,0.07007125285157118,1.7290109193698937,0.1912212907849261,0.27690959751861194,0.47038491379947084,0.5783653467986377,3.5370050236240433,0.2
-23.86741076175565,181.02124146443091,-246.26183908273907,0.659136807325999,0.07855276028058672,1.799911809789394,0.19190792580070598,0.2779224204458187,0.4411379572382084,0.555582776090018,3.51665279641056,0.2
-24.5506052852,179.955712858,-247.956077029,0.9259949904798698,0.157469956759765,1.576386466566294,0.1802269776176024,0.2576985803343957,0.5509311113916294,0.6343622082586216,3.979033971381599,0.2
-24.40297547065428,180.19643170588824,-247.56714501578972,0.7135867499451879,0.10398088185706156,1.7693228026166794,0.17499378414649336,0.2682163728732292,0.4656979899561563,0.5651879908635576,3.562065343907443,0.2
