% Model,Patient_2_Saccular(4).mph
% Version,COMSOL 6.4.0.429
% Date,"Aug 16 2026, 16:15"
% Dimension,3
% Nodes,6800
% Expressions,3
% Description,"Apparent_Viscosity, Carreau_Shear_Stress_Proxy, TAWSS_Carreau"
% Length unit,m
% x,y,z,spf.mu_app (Pa*s) @ t=0,spf.mu_app*spf.sr (Pa) @ t=0,timeavg(0[s];1[s];spf.mu_app*spf.sr) (Pa) @ t=0
-0.02312421472850015,-0.22519395929399105,-0.20388465970083533,0.05599999999999983,1.7030742243005841E-9,0.3175243131873238
-0.025518358968036853,-0.2262342381052943,-0.20302817153688846,0.05599999999999989,1.3483695085298693E-9,0.2733941792655637
-0.024813553760100592,-0.22401406178218883,-0.20453363717469533,0.05599999999999985,1.57934294181E-9,0.3201797205257565
-0.0273031725484007,-0.2245021792265089,-0.20374421642453952,0.05599999999999989,1.3306382984039727E-9,0.2897481697057591
-0.02545592223819673,-0.22885086874612587,-0.2010510495842518,0.055999999999999925,1.2298971516923298E-9,0.23877742953028303
-0.027829753852352007,-0.22680564935895353,-0.20212612696238125,0.05599999999999992,1.186216198203388E-9,0.2501027939121151
-0.026696216195998244,-0.2230067677983652,-0.20473866795831636,0.05599999999999987,1.4990839809986224E-9,0.3173082614643571
-0.027367635641839638,-0.1984331827825502,-0.20212894696977582,0.05599999999999917,3.7486429508226656E-9,0.5725307093440106
-0.02765411579161488,-0.19774172370666895,-0.20141617686290444,0.05599999999999933,3.3639861253790097E-9,0.5380674092715647
-0.02487528840732614,-0.19860771875380798,-0.20328464559975903,0.05599999999999863,4.8082498330034346E-9,0.6334946525670118
-0.023821863424783766,-0.19842618662385367,-0.20359987982175806,0.05599999999999822,5.490485764512629E-9,0.6706620143710652
-0.025882898742833286,-0.19824030926031108,-0.2025050934011386,0.05599999999999895,4.182194377969047E-9,0.6144590151074982
-0.026784079729848517,-0.1977224611747043,-0.20169457807626034,0.05599999999999915,3.795940460267936E-9,0.5711163133581127
-0.02778901092251029,-0.19706470443001725,-0.2007487663552799,0.05599999999999946,3.0315207791633445E-9,0.5244246511160231
-0.0269440676327542,-0.19724357185271632,-0.20119429080744655,0.05599999999999929,3.4741250654419826E-9,0.5450699666579419
-0.024296832767706496,-0.1977286268766252,-0.20263223002690517,0.05599999999999866,4.769823969606767E-9,0.6178802282877404
-0.022937483452988936,-0.19763088127515896,-0.20312774050115084,0.05599999999999838,5.2476121072834035E-9,0.6874997278448741
-0.024743572686235237,-0.19703774241591163,-0.2017348063165636,0.055999999999999044,4.052338543617867E-9,0.5986831109683223
-0.02592111759511412,-0.1971029830904609,-0.2013997220701783,0.05599999999999922,3.6488257151663098E-9,0.5644037259149521
-0.02196513262801051,-0.19677839568129482,-0.2025493562503315,0.055999999999998586,4.893331062982912E-9,0.6431696791128548
-0.023338783285827218,-0.19683592070100617,-0.2020197354899593,0.05599999999999877,4.558484895542479E-9,0.6273105475884402
-0.018315617283971318,-0.21673233599471328,-0.20851929221315862,0.055999999999992854,1.0997841497981717E-8,1.069343470098319
-0.019139452318753906,-0.2160945849565031,-0.20897965643459201,0.05599999999999261,1.1184405533132342E-8,1.059792029102327
-0.019457663974066168,-0.21721108048048077,-0.20831705411861023,0.055999999999996206,8.02209675439594E-9,0.8511591766841471
-0.021035437446478008,-0.21564482233499263,-0.20912902296962632,0.05599999999999581,8.420862064947128E-9,0.8571644843646417
-0.019950261835891075,-0.21539685531839256,-0.2093586672483111,0.05599999999999262,1.1171604249113581E-8,1.0420674012400142
-0.0207747062230892,-0.21465569346392396,-0.2096405434906685,0.05599999999999312,1.078834915302487E-8,1.0082541985183158
-0.021730776982033347,-0.2149682696714611,-0.20933647516192858,0.05599999999999614,8.08214415609186E-9,0.8327628586623593
-0.022624283508250013,-0.21422926090074149,-0.2094344480907853,0.05599999999999692,7.212635714627472E-9,0.7873538947702823
-0.021653978941145614,-0.2138682252927053,-0.20980882181092403,0.05599999999999402,1.0057615132928007E-8,0.9421457928791254
-0.02261700395893269,-0.21303995821975646,-0.20983707077332306,0.055999999999995644,8.591135255176691E-9,0.854490677661755
-0.023644208048898913,-0.21336759082514428,-0.20941798008641058,0.05599999999999778,6.13029921865927E-9,0.7240778291957962
-0.023680297358535128,-0.2121847285750017,-0.20969933543485136,0.05599999999999711,6.997459482343456E-9,0.7442411832435627
-0.024479756123801197,-0.21268455597790115,-0.20929905084582687,0.055999999999998294,5.36473834902402E-9,0.6645478449914679
-0.022648895608228862,-0.21514299597371445,-0.20908569454950898,0.055999999999997864,6.0111635863582185E-9,0.7217552059009316
-0.01839863347640518,-0.21754663951649886,-0.2079842981192362,0.05599999999999554,8.689739690930042E-9,0.9091010783539991
-0.017452663643800003,-0.21728236757099997,-0.20800558814199993,0.05599999999999308,1.082374782693252E-8,1.0446260638028306
-0.0179460083603074,-0.2181693985404268,-0.20748002174512947,0.05599999999999596,8.26719880175334E-9,0.8664397827937278
-0.01909941010399903,-0.21828685628400882,-0.2076201906248346,0.05599999999999739,6.64712194054943E-9,0.7581024680341001
-0.020224075719715743,-0.2164043923252997,-0.20879476387301077,0.05599999999999567,8.556581520943688E-9,0.8686314722150232
-0.02121395225881481,-0.21644846542285334,-0.20872133647281044,0.055999999999997316,6.7311137281153254E-9,0.7604218404156351
-0.020894912515411722,-0.2172763419947196,-0.2083185141839431,0.05599999999999777,6.169211858921413E-9,0.7290411994573532
-0.0221062057218595,-0.2159948079604164,-0.20883016147975175,0.055999999999997656,6.296967986283105E-9,0.709163001420535
-0.020315952600430186,-0.21827473624324584,-0.20776288084998268,0.05599999999999816,5.583405499068511E-9,0.6887593604798683
-0.01843909842538141,-0.21915855337717077,-0.20693380495071279,0.055999999999998,5.814480084388026E-9,0.7109817018122925
-0.021950446791188967,-0.2183208995916301,-0.20775495685939965,0.05599999999999881,4.508825330544623E-9,0.5836353388669786
-0.022235146059267304,-0.2171329918381641,-0.20830214964659044,0.05599999999999849,5.0662606306279256E-9,0.6369334820322573
-0.024769448981478644,-0.21367975056662047,-0.2089628729868687,0.05599999999999875,4.5958123873976974E-9,0.622423011435151
-0.02376839837676979,-0.21464431334173947,-0.20899122328722505,0.05599999999999844,5.144390823793114E-9,0.6614690092447438
-0.02348565831813949,-0.21610540747004772,-0.2085350302566702,0.055999999999998815,4.509802945769403E-9,0.6089293192012493
-0.024902587402802046,-0.21519432279922154,-0.20848647905336803,0.05599999999999917,3.7418801796721344E-9,0.5621509335106483
-0.025167825597707954,-0.2166810159745998,-0.20790751264693935,0.055999999999999404,3.1698498887573037E-9,0.5077132191129018
-0.023687591138419513,-0.2179453606965909,-0.2077405644666483,0.05599999999999927,3.5152205475133313E-9,0.523620648093262
-0.02273412581414464,-0.21949189358082064,-0.2071303762159779,0.05599999999999936,3.3045406370734158E-9,0.49351498432223445
-0.023147040606034563,-0.22065725354649,-0.20651392098615187,0.055999999999999585,2.6442083337651414E-9,0.43209154022241114
-0.02260011694520892,-0.2219915749425423,-0.20580719077678794,0.05599999999999964,2.480128375200163E-9,0.40977185278161116
-0.02180428206315775,-0.22062518363272612,-0.20654544341958353,0.05599999999999944,3.0808084307851756E-9,0.4754408826926391
-0.01968779360771432,-0.21930430414154814,-0.20709058029245586,0.055999999999998586,4.9022814640897034E-9,0.6393690412070335
-0.021117068076505877,-0.21942441442073532,-0.207173341793887,0.05599999999999899,4.146956587467525E-9,0.5583597926926106
-0.020336705278367406,-0.2205290068018945,-0.20645917815547832,0.05599999999999921,3.6661589875886717E-9,0.5227617455553374
-0.01895987689387686,-0.22028954008289295,-0.20633100711107855,0.05599999999999894,4.235514351917762E-9,0.5957491913367692
-0.021049732414820697,-0.22186101872584077,-0.20576866717765951,0.05599999999999954,2.780849647333487E-9,0.4523625395598212
-0.02164854035894358,-0.22348298771663833,-0.20485958912751562,0.055999999999999724,2.1547194886736074E-9,0.37940008721486795
-0.020757554224254092,-0.22461366762680002,-0.2039776253750139,0.055999999999999765,2.018020364456021E-9,0.35943923122700866
-0.020113032079847604,-0.22301222476703478,-0.2048793902496011,0.055999999999999626,2.523814195061467E-9,0.4338861737991809
-0.019515509801509578,-0.2215710819311818,-0.20565391419411044,0.05599999999999938,3.2510251280915067E-9,0.49726149846372997
-0.02331582220463806,-0.2231885285709069,-0.20512199844284018,0.055999999999999786,1.9367560361426368E-9,0.3518118344538456
-0.024851476513241412,-0.22165900414298828,-0.20581599790851796,0.05599999999999977,1.971774032414856E-9,0.382616008140471
-0.02551161293926793,-0.21819957551725938,-0.20724114179063968,0.05599999999999964,2.476507086452348E-9,0.445106797660064
-0.02441482514800709,-0.21969727001260994,-0.20683642849050327,0.0559999999999996,2.606850513595502E-9,0.4429827936617701
-0.025761125183828802,-0.21972847369786888,-0.20654178643292714,0.05599999999999973,2.1485318287051496E-9,0.39909684252787475
-0.026749623204141967,-0.22107042921312012,-0.2056814489764614,0.055999999999999835,1.6310158579682308E-9,0.35940346001810647
-0.01851887653717114,-0.2111849944973221,-0.21240228509350084,0.05599999999987263,4.642730531889204E-8,2.163451437896775
-0.018666317024496438,-0.21133549591572443,-0.21218863876618493,0.05599999999988744,4.364371989677006E-8,2.1997108840080766
-0.018268954053699975,-0.211701707824,-0.21244320103899997,0.055999999999866795,4.747678737135081E-8,2.0073869320378748
-0.018889871355129106,-0.21085137122477243,-0.21214934377860364,0.05599999999989452,4.224862496798782E-8,2.277080940182508
-0.01876479888588875,-0.21062733903146688,-0.21233709602783976,0.05599999999988978,4.318931006269294E-8,2.281910720855834
-0.019155525604035557,-0.21098017494930527,-0.2119071533361695,0.05599999999992461,3.571769607584284E-8,2.1565136354936016
-0.019141520659614202,-0.21055027185836522,-0.21201455600254895,0.05599999999991848,3.7140402276410054E-8,2.295212405972412
-0.019016889782382498,-0.20999636476903932,-0.21224785833795728,0.05599999999990881,3.92824544278536E-8,2.2419394256334866
