x_mm,y_mm,z_mm,TAWSS_native_Pa,TAWSS_gradient_Pa,TAWSS_abs_diff_Pa,OSI_native,OSI_gradient,OSI_abs_diff,RRT_native_1_per_Pa,RRT_gradient_1_per_Pa,RRT_abs_diff_1_per_Pa
9.48821659941724,9.876335814106096,1655.9139290615992,0.6278889325708628,0.6246987600331081,0.0031901725377546652,0.23580559843592597,0.2358247482065124,1.9149770586424086e-05,3.014141009119019,3.02975304333103,0.015612034212010961
9.381841617601722,8.258910459406904,1656.2446143153602,0.6305031424120777,0.6283804424379802,0.0021226999740975305,0.22627374539609418,0.2262873294203951,1.358402430090555e-05,2.897118730267691,2.907049605671278,0.009930875403586725
9.827392683819948,11.032992524399898,1655.0739707793782,0.6148479349138922,0.6134211432007092,0.001426791713183051,0.2372306026150448,0.23723234722381392,1.744608769116418e-06,3.0947637454293537,3.101982630444892,0.0072188850155381346
9.301570746470736,10.012360987432457,1661.5965763572722,0.540077222091747,0.5368268940121732,0.0032503280795738165,0.24785348889629688,0.24788244628557649,2.8957389279604673e-05,3.671649192416003,3.6943042092519893,0.022655016835986252
9.947693890631731,11.32642520478419,1661.313022345257,0.5452840855674437,0.5403659475755447,0.0049181379918989965,0.25909886904944124,0.2591424740091631,4.360495972188794e-05,3.806346694640263,3.8416855148643125,0.03533882022404944
8.98951097992156,7.222777115509103,1660.657173476205,0.6075076661412109,0.6057349742123945,0.00177269192881635,0.19224994054520606,0.19227134308408783,2.1402538881776234e-05,2.6743614052809224,2.6823745078466144,0.008013102565691987
9.142244158451009,7.541987942844615,1659.0476813229157,0.6105414383613186,0.6083813986528174,0.0021600397085012046,0.2151089239249921,0.21512027160457603,1.1347679583939563e-05,2.8745906803120933,2.8849117381327605,0.010321057820667168
8.945248972373598,8.416562553391476,1661.4803848871102,0.5516493894446198,0.5495333100655126,0.002116079379107183,0.2306501193320688,0.23064702822276595,3.091109302855166e-06,3.365038791247157,3.3779577277679955,0.012918936520838642
9.620761463465236,10.674976600758272,1657.5728980737092,0.6063034959454088,0.6021248295387109,0.00417866640669784,0.2343058218603954,0.23432686197657487,2.104011617948265e-05,3.1038297653834603,3.125617447258814,0.021787681875353737
10.165563656124448,11.783444327269608,1659.3797299682203,0.5704410426597348,0.5654749454404904,0.004966097219244459,0.25021205456089546,0.2502482488810346,3.619432013912682e-05,3.5090355128095543,3.5403654595681773,0.031329946758622995
9.320688195255231,9.18149670211893,1657.123790491519,0.5956311464026036,0.5930923451837273,0.0025388012188762854,0.23816697018871458,0.23817933367380534,1.2363485090760573e-05,3.2060343678774443,3.219910214163253,0.013875846285808624
9.229303894691988,9.17446925271642,1658.4886033888663,0.5787852406900534,0.5757063634325815,0.0030788772574719125,0.23911815756384058,0.23912153095279526,3.373388954674983e-06,3.3113775762009667,3.329129869358454,0.017752293157487387
9.454628773145954,10.348537455912291,1659.623998749701,0.5646683360844473,0.5608949878957699,0.0037733481886774722,0.24246051970866028,0.24246181621160734,1.2965029470568545e-06,3.438212810422101,3.4613603657392766,0.023147555317175605
9.092516309991463,8.897152092878574,1660.094216656703,0.5584893809087688,0.5555901486729165,0.0028992322358523115,0.2402228433451163,0.2402432417279889,2.039838287259954e-05,3.446308295869163,3.4645641893050887,0.018255893435925596
9.274319931797612,7.838349470254346,1657.599580785493,0.619340760804277,0.6173155868873877,0.002025173916889278,0.22499228551203354,0.2250067452358367,1.4459723803150748e-05,2.9355904371164865,2.945375840976416,0.009785403859929431
9.582401044151416,7.444325829032753,1655.2705790130674,0.6593575285880002,0.6590356914380657,0.00032183714993450074,0.2141761820141576,0.21418088560686926,4.703592711652327e-06,2.6530816682670193,2.654420970761448,0.0013393024944288179
8.583748219627934,6.61764712374497,1664.793156135657,0.6038068963685033,0.6015206580314718,0.0022862383370314543,0.18768476219079783,0.1876950739494503,1.0311758652459257e-05,2.651421425753992,2.6615867320737436,0.010165306319751544
11.267104376066994,13.461837801842778,1654.5607054764562,0.6276596712351931,0.6250968972286796,0.002562774006513502,0.2509831071298122,0.2510782693630318,9.516223321959227e-05,3.199020104601382,3.213363448527858,0.01434334392647596
11.319117373120044,13.551031924665534,1653.7451928089238,0.6737627937844584,0.6731104456797924,0.0006523481046659674,0.2783192199207082,0.2788282665092332,0.0005090465885250195,3.3476106312373974,3.3585672769677677,0.010956645730370251
11.1012175674,13.2468539961,1652.93781284,0.8684866834168752,0.868488884529906,2.201113030841917e-06,0.2046979861945749,0.204770623641231,7.263744665608751e-05,1.9495771763898502,1.9500519028901022,0.0004747265002520429
11.75318645220973,13.9865158821459,1654.0444837737266,0.6583807712079692,0.6570045346680061,0.001376236539963105,0.26877820692861465,0.26860672365440097,0.0001714832742136796,3.284460939008611,3.2889017647331418,0.00444082572453075
11.711955795818977,14.013783937233027,1653.0039709992689,0.7955102442824453,0.7919353517910334,0.003574892491411963,0.2288663019479225,0.22893724162697815,7.093967905563714e-05,2.3181457071825244,2.3292195180461515,0.01107381086362702
17.025310615806365,16.186482832629867,1653.1477304735442,0.6956112913094775,0.6954436975615739,0.00016759374790364934,0.2372698350636968,0.23724621813452518,2.3616929171632606e-05,2.7358573108290303,2.7362706556851664,0.0004133448561360886
16.6097112387,16.225027575400002,1652.54146609,0.8132325152041985,0.8131726615340216,5.9853670176912566e-05,0.2611534061756472,0.2611624975125183,9.091336871103195e-06,2.5741640308218288,2.574451495100159,0.00028746427833015176
16.068979981672094,15.97993408823286,1653.5124291646368,0.6922748159834221,0.6920176390283891,0.00025717695503302274,0.28031253393962874,0.2803160182337528,3.484294124056486e-06,3.287654656450428,3.2889286223118175,0.0012739658613893923
12.17673291557712,13.270168892690055,1661.695245364877,0.5523411546207254,0.5504931988327724,0.0018479557879530484,0.29143100588811416,0.29138418393284427,4.682195526989341e-05,4.340231096714493,4.3538234631062975,0.013592366391804944
10.961160566749191,12.58706681715083,1660.4283680793365,0.5614941700580779,0.5581215870675719,0.0033725829905060234,0.2685504068433462,0.2685887053627618,3.8298519415613796e-05,3.8474087756057482,3.871298255049123,0.023889479443374828
10.904000065601188,12.258840434682044,1662.449658994141,0.549726038024993,0.5457631320952304,0.003962905929762561,0.2699510882254143,0.269978656100333,2.7567874918699165e-05,3.9536981829564866,3.982884141826457,0.029185958869970552
12.03696043731254,13.46871549118061,1659.8872845829994,0.5567513374979882,0.5552260716299234,0.0015252658680647846,0.28389119677125174,0.28390583042073503,1.4633649483286604e-05,4.155624298745256,4.1673224338290895,0.011698135083833883
13.392875180051258,14.092382091358258,1660.274175965448,0.5730717483227313,0.5717027250927862,0.0013690232299451432,0.2934102214048615,0.29340972786910635,4.93535755152763e-07,4.223302361838669,4.2334055446565095,0.010103182817840839
12.403845035421584,13.070993219378597,1663.642859659603,0.5480514426395655,0.5457786161511817,0.0022728264883837834,0.2961046544111976,0.29612629107650634,2.1636665308744085e-05,4.474467593114723,4.493577794196403,0.019110201081679712
11.6703932377211,12.363815533801676,1665.3175679884998,0.5288282597801773,0.5271659273361813,0.0016623324439960507,0.2914133648611899,0.2913491532981106,6.42115630792861e-05,4.532824149337283,4.545718317327194,0.012894167989911054
10.74613952462768,11.876849349746958,1664.1025124786347,0.5453325359141554,0.5416692459465887,0.0036632899675667074,0.27346027576220067,0.27339491823023604,6.535753196462712e-05,4.047289098800486,4.073485556588006,0.026196457787519556
11.202408951091869,13.34316645777367,1655.4041698516996,0.581055402982476,0.5788991334000625,0.0021562695824135503,0.2520120410413853,0.2520490816009301,3.704055954478758e-05,3.469939208792665,3.4833842483960424,0.013445039603377396
