% Model,Patient_1_Carreau_MR_Final(3.mph
% Version,COMSOL 6.4.0.429
% Date,"Aug 20 2026, 09:06"
% Dimension,3
% Nodes,8191
% Expressions,21
% Description,Von_Mises
% Length unit,m
% x,y,z,solid.mises (Pa) @ t=0,solid.mises (Pa) @ t=0.05,solid.mises (Pa) @ t=0.1,solid.mises (Pa) @ t=0.15,solid.mises (Pa) @ t=0.2,solid.mises (Pa) @ t=0.25,solid.mises (Pa) @ t=0.3,solid.mises (Pa) @ t=0.35,solid.mises (Pa) @ t=0.4,solid.mises (Pa) @ t=0.45,solid.mises (Pa) @ t=0.5,solid.mises (Pa) @ t=0.55,solid.mises (Pa) @ t=0.6,solid.mises (Pa) @ t=0.65,solid.mises (Pa) @ t=0.7,solid.mises (Pa) @ t=0.75,solid.mises (Pa) @ t=0.8,solid.mises (Pa) @ t=0.85,solid.mises (Pa) @ t=0.9,solid.mises (Pa) @ t=0.95,solid.mises (Pa) @ t=1
0.005149178850318934,-0.18388588150293264,-0.3052945087564224,1.283306764156288E-7,2628.392887962173,629.4543066035787,1737.4256070344425,265.74971806078054,1370.0299229526881,1217.7303871830438,583.5169799383727,1352.4568614768011,223.86591706678504,202.7241169696659,37.3086393052472,41.024871536176576,48.224954582893965,53.54817464568106,56.01879108522951,54.79321125624332,51.029556440738524,44.860207147166825,35.76632540438469,23.552378757726974
0.005474500032405844,-0.18351781828721395,-0.30640657733653237,1.2160785528038026E-7,2321.315759657074,578.1699033456711,1657.729056392361,201.09939933492532,1359.3205911438301,1180.5879283697225,552.7794732478724,1200.7784655768255,219.97869592161408,194.1050653092876,35.83025599772399,39.35176038048226,46.325744762594525,51.621402337327886,54.27869933518094,53.283037265558136,49.83429772595009,44.19977817629467,35.85772987505734,24.38437504672407
0.005577288221186737,-0.1826585675178544,-0.30575165809829263,1.2496455312063835E-7,2168.157514732905,540.8030414210298,1586.6982476282099,177.03740495766024,1290.357442608957,1123.5775954804355,523.1946678053674,1119.2345791062014,207.5151970128437,183.28303631038747,34.08907099133436,36.41129849324971,42.54888172540081,47.73621245624355,50.950310136938846,50.70003442206097,47.78065199559014,42.33923598513935,34.09212444299059,22.941714834185785
0.005646842926842364,-0.18364463082669089,-0.3073496497277322,1.1425012223593714E-7,2085.3530961173224,556.2387498558461,1609.8223091861228,158.52765766032306,1354.9614812941868,1161.0595712668353,534.1381447177355,1083.904371934888,221.00260235374859,189.98536142879874,35.51440461528104,38.63045917614586,45.551455785607025,50.700296937088225,53.160494559229505,52.042564457810634,48.67715352745254,43.42163319170579,35.68447850664657,24.817802295688033
0.0056395905799386335,-0.1841120451777487,-0.3078332713022963,1.1386351094266904E-7,2160.10277338578,553.6468883964242,1599.5547342702055,173.36275113335674,1343.8664166265153,1150.7460698399268,532.7090934867254,1124.9965018427927,219.3342766856236,188.67998103587388,35.48672204027668,39.7915800156237,46.83543169220316,51.88177938629438,54.05817606140088,52.60862930021633,48.95974225170522,43.58547662079932,35.88955919388299,25.10742936425787
0.008254336540693512,-0.17749619741058223,-0.3055005387801416,1.2130536113333352E-7,1518.2582772167104,328.4711807355189,507.15597866656867,165.6709579824621,433.708019175532,335.23296547326976,159.33324231907136,771.9749061034258,90.89493447031425,51.59048693611718,19.747063177983183,12.694095093878557,11.275646261592994,12.675251546847115,16.141535490085925,18.40233910720908,18.608841438180466,17.045092834674907,14.481341175976008,11.319845467582311
0.0069670907665839886,-0.18598624831106075,-0.3150958092932677,1.835190995030772E-8,2184.3138200351414,483.0166226737786,466.8977512367865,193.15304385997297,294.1170925943382,276.2809376137623,231.1930440972576,1125.4771381645228,50.39236891772139,60.02609225800867,16.992569490095708,19.60699708515389,22.64421739724756,24.407957654177125,24.51446156843164,22.988261320211965,20.544024809313115,17.96894235799316,15.276667050518986,12.31073860547585
0.00713204936406,-0.185993672742,-0.315731325635,2.383353496712104E-8,3273.2390334572433,500.17468461768283,452.21630858952875,247.1262676246285,281.3624341962229,252.26658687313306,274.06562267349994,1675.4926327212186,116.58202027636946,57.65201703698233,15.281152307591958,18.665049585646422,22.101664400053256,24.046300477426378,24.17473890467713,22.553387364447538,19.938468835925942,17.22049759073149,14.389820975175635,11.563651677586009
0.007156017712518297,-0.18543728406552445,-0.3153297574037063,1.7434769758370398E-8,2079.2923473943306,438.7231566228833,475.0736460927253,183.40785805249644,332.5293784836768,263.2433067692009,207.43717594242582,1067.414147295223,59.645528143256804,50.065144097833716,12.661553270433311,19.564180133655555,22.68626387189217,24.539446609227827,24.81869826302069,23.499494466024974,21.243427999450176,18.751579553754613,16.015775389433426,12.756584832055209
0.006993126605310086,-0.18537301523795116,-0.31467394402258003,2.9232475632460386E-8,1455.1932440886737,458.8390663781433,565.3219766154573,128.02601811272004,405.18877319544555,355.50671966858766,219.2024953908892,757.1730139898763,9.29221291459131,67.59925735646196,18.734872481805123,21.400714385384887,24.31873827886115,26.36388197946845,26.98726178621602,25.88288563941424,23.725362931098072,21.149802386424806,18.17444479821687,14.415645055181534
