% Model,Patient_3_Carreau_Final.mph
% Version,COMSOL 6.4.0.429
% Date,"Aug 21 2026, 22:59"
% Dimension,3
% Nodes,3203
% Expressions,21
% Description,von Mises stress
% Length unit,mm
% x,y,z,solid.mises (N/m^2) @ t=0,solid.mises (N/m^2) @ t=0.05,solid.mises (N/m^2) @ t=0.1,solid.mises (N/m^2) @ t=0.15,solid.mises (N/m^2) @ t=0.2,solid.mises (N/m^2) @ t=0.25,solid.mises (N/m^2) @ t=0.3,solid.mises (N/m^2) @ t=0.35,solid.mises (N/m^2) @ t=0.4,solid.mises (N/m^2) @ t=0.45,solid.mises (N/m^2) @ t=0.5,solid.mises (N/m^2) @ t=0.55,solid.mises (N/m^2) @ t=0.6,solid.mises (N/m^2) @ t=0.65,solid.mises (N/m^2) @ t=0.7,solid.mises (N/m^2) @ t=0.75,solid.mises (N/m^2) @ t=0.8,solid.mises (N/m^2) @ t=0.85,solid.mises (N/m^2) @ t=0.9,solid.mises (N/m^2) @ t=0.95,solid.mises (N/m^2) @ t=1
10.596102889394778,12.54557046707643,1653.5403209554725,1.0033263381189906E-6,1252.44157720502,891.7769633396362,1033.7027915773401,691.6809368831002,652.0146679326888,598.1050537636804,374.5464548664381,606.6681017981521,107.85005985605349,153.78784411905013,44.70809321620819,16.328645258334085,17.26429057579038,16.50367426648105,15.103434185626824,14.335752916999047,14.032816370829263,13.889643458691348,14.651531030702705,15.383432636654003
11.1012175674,13.2468539961,1652.93781284,1.2548773035761704E-6,619.4662074473553,442.66935935119574,533.1751708872331,535.3831186117334,483.160514173789,313.9878074789964,171.84034809379784,291.8342327618018,76.11183474100076,76.58576957146926,24.18503269356622,12.18141430602893,11.476996758675241,10.581041664513892,9.813371679767414,9.52227889221863,9.515783636595842,9.549644866333587,9.792197284024208,9.971309242373398
10.963491792390794,13.060509473640382,1653.79756434773,1.0345741448332378E-6,1135.533753217403,704.1154756314036,831.9180524487556,708.908914362036,634.0198872467358,485.4812629786293,294.2861598319803,549.5134653114707,122.43756963201555,122.01282647244432,37.07239643111487,18.12659343863731,19.308709306529973,18.602696011830158,17.199339360225817,16.323720108994745,15.871904097505142,15.528820942365469,15.612505040512039,15.78643311718931
9.759671810032025,10.57022512168589,1653.4065176287424,1.0658266050747808E-6,2477.606684286752,1461.0641969599553,1709.960525870342,815.0970086024729,751.6899923802381,952.8101465094065,728.2748275898266,1195.3831581076277,62.660292957809965,251.24098470059843,69.31439292635095,8.01419420296369,7.914053050153128,6.814810549242613,4.757820609314111,4.127591159996098,4.060342966518766,5.206059896084448,11.323142635259249,15.398732974634738
10.489457165786881,12.387965031444152,1654.1673816647603,1.3237335048029363E-6,1195.390889726002,770.1318912965213,1014.3390340901702,830.5890675805837,508.4252354896733,440.25370886021136,331.89414750964545,576.2691279325026,118.18993348276375,133.3476060366149,43.34744523196991,17.699980020261837,18.086448208178236,16.752310770759166,14.265900530365743,12.364549848202648,11.722735497305266,12.412342540912446,14.650056427233602,16.279955209709993
9.845626892907308,10.98591458031769,1654.1639275249338,1.4639079031893352E-6,2629.7570904278386,1510.9767004602297,1852.3423296210876,973.9668550560069,614.1138601089652,936.2982090315509,769.1386752240306,1268.558984299613,80.78918068736068,261.53195553142774,74.44314725595657,9.507956831217824,9.120254809247607,9.101591305871073,9.006195796595051,9.067096876045394,7.824525845282125,6.024997360345422,10.548437697380056,15.280565504619451
10.05329375215194,11.558229321626186,1654.4755387063333,1.5849369298753407E-6,2007.4665136565375,1213.061409074143,1557.113929194507,960.9948266271043,437.19354439931703,699.9112916753876,591.471866636304,966.412926690978,97.11594915968257,211.16330152301265,63.5286560455736,12.916024134002303,12.599437361084815,12.046649055989553,10.82756173469364,9.760312789131346,8.51784221578718,8.090660567676181,11.850960129066436,15.502078290380663
10.220137574275014,11.940416837297963,1655.0848970179563,1.992994480355365E-6,1667.119898003847,966.4970629209615,1341.115657010736,997.9223500395882,336.084106563647,505.62502178036544,471.7280103186975,802.5896381627375,123.60027980172951,170.73822359190032,55.72997152419214,16.943968207307893,17.372744115013194,17.240824115026616,16.058050256833937,14.592940171894206,12.989079495906935,12.08906444643386,13.89173439184423,16.33070674894687
10.80574528288812,12.833792169780358,1654.8244658174146,1.6107444972296813E-6,1250.1298657105294,452.53502639795533,748.779607016846,866.0631879490629,514.402230251167,266.26853349752065,269.97703887349456,604.8672386556021,140.43506475364882,81.86704199972564,32.89156207701337,20.71023389794125,21.7904832183353,21.230897617148145,19.483056056651773,17.734102552993587,16.445408342846758,15.812186789557225,16.003387786428515,16.48187790370014
8.803916941987099,6.772717512555152,1662.5958721846298,6.1722162086866975E-6,4192.689721738719,2241.5177456674555,2486.867453452262,1105.7602793183162,1430.9294475574077,1611.7466294890667,1255.1337438525761,2082.066767794469,140.7757593169168,366.0497219762513,97.12265888744457,47.02774131451195,38.24423589883893,28.894263944028697,23.798135205390054,22.510747111492908,19.87632234260593,13.172848596033797,7.998050410334436,14.03279180307397
