% Model,Patient_4_Carreau_Main_Final.mph
% Version,COMSOL 6.4.0.429
% Date,"Aug 22 2026, 00:05"
% Dimension,3
% Nodes,4055
% Expressions,21
% Description,von Mises stress
% Length unit,mm
% x,y,z,solid.mises (N/m^2) @ t=0,solid.mises (N/m^2) @ t=0.05,solid.mises (N/m^2) @ t=0.1,solid.mises (N/m^2) @ t=0.15,solid.mises (N/m^2) @ t=0.2,solid.mises (N/m^2) @ t=0.25,solid.mises (N/m^2) @ t=0.3,solid.mises (N/m^2) @ t=0.35,solid.mises (N/m^2) @ t=0.4,solid.mises (N/m^2) @ t=0.45,solid.mises (N/m^2) @ t=0.5,solid.mises (N/m^2) @ t=0.55,solid.mises (N/m^2) @ t=0.6,solid.mises (N/m^2) @ t=0.65,solid.mises (N/m^2) @ t=0.7,solid.mises (N/m^2) @ t=0.75,solid.mises (N/m^2) @ t=0.8,solid.mises (N/m^2) @ t=0.85,solid.mises (N/m^2) @ t=0.9,solid.mises (N/m^2) @ t=0.95,solid.mises (N/m^2) @ t=1
-21.937202219569475,180.6604530355423,-240.13349513113596,7.74471701849667E-7,1884.166573217138,104.6582207407962,259.27992701277986,609.9506256428283,714.7192748270263,413.42853333586,260.8984294504559,799.6437175446819,235.6312077543315,62.484701920251176,54.31614805938721,49.59133905128422,41.395507132772345,29.505534904154725,17.935227771094514,11.348942825660368,11.48539737209402,13.228307610982734,13.6059996444436,12.658682628698402
-22.26154728641355,179.46920695052594,-240.75657222156838,7.662136988431289E-7,1740.238768995344,188.49906906924718,365.8352083411612,645.0638022188775,639.4689589937001,330.1746212718932,216.1893343712757,723.1466948533752,230.21024702894317,57.75959063986281,54.37549030548053,55.918612205583905,48.04688302849496,34.30167425098178,20.0435903347682,10.340189743357458,10.357649859107449,13.613416931229445,14.881783577555595,14.28792580735565
-22.413901211114933,180.4427800181964,-241.3522000654086,8.113262830484514E-7,1893.428802278154,66.12196582234718,248.99111144130197,666.4635170648602,760.9926638915953,430.86930108831274,284.3774481365733,800.7381499292278,246.8487953214835,59.66540831758085,57.95134043364336,54.82397263388992,45.68134206997846,31.744057628593836,18.031178792325193,10.2641986389713,11.436875667207502,14.131606298452665,14.760890325020421,13.471605597793626
-23.368867761535398,178.76005697972684,-243.77411105808437,5.40016492243358E-7,1302.7416927199945,178.3481035651877,379.58343379600416,696.9918951038566,619.9378307689035,281.5814667261628,212.63948002142862,542.9162546781382,202.22575373168232,61.266754697920355,69.43070219639057,70.91977032758466,59.657491543249684,41.55371413338303,22.823635551106992,8.18124842914903,7.653808333297132,13.539771423579715,16.151992289206763,15.662852664698526
-23.24907332324713,177.8664116637359,-243.57287476074242,5.21802036308352E-7,1090.425015914651,273.1201642566559,469.3656192836218,665.7141544583557,487.0450834674958,176.61637231479395,148.3192520708759,442.60818774724356,179.67828865645765,61.93285838143347,69.84626554813727,74.33142203323031,63.62528649068446,45.33520233418509,25.98292122166308,10.005937894670808,6.130765310820969,12.411026713070017,15.60317200693406,15.764449525795252
-22.98682818616664,178.58666116261745,-242.73901735617056,6.067502458182664E-7,1508.4444579699218,216.18282648202026,411.9593052414469,681.5419206980988,584.3351528880668,261.9220677524471,201.37345899708018,622.7218728325621,222.91063864898504,57.68924805401202,65.62863234685967,69.5835889067291,59.52944251994783,42.12642472184148,23.871558482774095,9.558346054465506,7.949223142552204,13.326132672120174,15.875544055549256,15.577459651479609
-22.824825829605206,177.53245286430558,-242.5299739234703,5.458875952194654E-7,1320.399024860829,335.46535970269963,527.5112441526795,657.1087308219336,442.7969459390569,161.62816927538117,127.14226722035505,531.6322940163017,202.68808868076948,57.65905202464578,66.45501764365159,74.54368918320405,64.77442678647608,46.819221854167665,27.563202723358273,11.513592809776526,6.521534567930467,12.274453645995079,15.52349644153719,16.00506306192713
-22.58412637911783,178.39888169526452,-241.68454530959593,6.272718608617459E-7,1568.8183430984902,264.7719154161451,452.49036543320136,658.3524108560108,543.0213433542996,241.3940280703562,176.4786933908879,641.9508439069144,223.85903865399283,55.23381285365368,60.4492712736862,66.60258568056395,57.68271027004894,41.29324613302547,23.964810338620925,10.408213932307179,8.39714348268266,13.147839823347399,15.5167834790915,15.429080073197994
-22.74215771849702,179.57196926122333,-242.06230647230225,6.80727648506807E-7,1748.0832530012976,129.6540042778885,322.844414534236,688.5310390111384,699.6935436365529,364.4740396261746,255.4942840916665,731.9000638264349,240.56097053936065,57.66988039000271,61.24965867329761,61.78938241610619,52.22314710223531,36.479968266333294,20.358966456208723,9.342924986965524,10.041284453494752,14.126477496694406,15.675338373885621,14.744312020472394
-21.19318273960406,183.96826417691736,-241.03057038967904,9.650862177629551E-7,2214.1641701093554,334.4998417654502,268.9696240775677,503.8650607373632,937.4050219387108,678.644274613339,425.81056811694725,981.3765036115387,264.7365083883418,63.84540498956208,60.46742323112871,52.1975483543579,39.01934971286201,25.941884681771455,16.641706920344916,13.41979222401654,13.141312922338896,12.58313740676527,10.998047601243407,8.356732182238682
-22.11302416561033,181.55508934466482,-241.0887110208712,8.160831740046191E-7,1992.7476562422944,78.37715356670272,150.64028148279914,632.237476211971,834.8590642561744,516.3022680291691,327.3803193400947,854.457493771349,251.48971964645943,62.55007540263915,59.09887570118996,51.76934391699134,41.50736508180971,28.441249821999634,16.710736708570952,11.441707371494255,12.35370231871971,13.745072095947156,13.526725233390236,11.793269183942941
-21.714098277937293,182.75845290565294,-241.01807085329742,9.222903801122348E-7,2037.625166201374,193.75102220894505,145.25494374039033,573.1190715617929,878.2303931343157,585.4991266066203,364.7119679379437,887.0774815142431,251.4729195006104,63.971654170846364,60.242777553160465,51.07685084132989,39.500357438425894,26.66265289302339,16.387430395330085,12.575408175726935,12.903637312242578,13.15837128944314,12.151021883284805,9.945036266191376
-22.711932965523452,180.5273746199306,-242.21539163064998,7.514229218686907E-7,1864.2158095785385,44.8537913276405,223.88937541130696,707.6069965192485,824.1100266411461,470.29802477423226,311.73623253305675,789.7324941931471,247.9999305051762,60.812535387353,63.7676252829933,60.27445967908733,49.48394395490013,33.78751786402284,18.403299223812745,9.632331934570686,11.585799320340541,14.975868474029701,15.79871796394598,14.184190480690978
-23.607769070111228,178.1910736875228,-244.49383234229913,3.8445429139859997E-7,792.4496110415295,227.82394794284917,425.3943738120494,669.613555415441,525.4046415727282,200.93325701586866,159.77887048212742,326.0430889687408,147.51490989655892,63.93620810537598,70.80505366736655,72.70746354340896,61.33015045150793,43.03936281702352,23.94930605252181,8.348702703180923,6.010470624110316,12.506280040942896,15.571179454206202,15.507497801199754
-22.485690741614707,181.31948888430955,-241.99173209555855,7.069600639780312E-7,1979.8798437730427,62.88583218617384,155.52366712469504,680.3244736601163,865.2397432649663,520.5143508366027,335.63868171621095,843.3687810741908,255.41260564499927,61.216331860320814,61.89361351654495,56.047981949818315,45.30862669700159,30.808895463600894,17.125094672339728,10.510651332539334,12.327611055456059,14.72298181724785,14.895258431649685,12.960749917384378
-23.67922776301333,179.03114212447215,-244.64680700505247,3.8792831634933416E-7,1036.1510483795957,155.04642717113268,354.55510840340503,701.8197822997357,645.183056291971,299.15536997957344,216.4151324994259,436.4783529876641,173.4828318166773,63.52255079623421,71.64631127319971,71.27990944744052,59.042272194319445,40.554637321929384,21.680000909226138,6.9941759970715935,7.497887066337026,13.55873267710743,16.127828643661932,15.519761475811933
